-4.32105E+01	-4.07600E+01	-1.48640E+02	-5.50000E+01	-8.82001E+01	-7.16000E+01	-1.32280E+02	-1.05440E+02	-6.28240E+02	-3.56440E+02	-5.20200E+02	-3.26760E+02	-3.61840E+02	-6.38000E+02	-3.97520E+02	-8.64800E+01	-6.95601E+01	-8.76000E+01	-7.18800E+01	-8.85200E+01	-8.24800E+01	-5.50800E+01	-3.36880E+02	-4.47320E+02	-4.17520E+02	-4.27640E+02	-4.07400E+02	-2.22480E+02	-2.44680E+02	-4.49600E+01	-1.00600E+02	-1.12560E+02	-6.51200E+01	-7.21200E+01	-1.02720E+02	-7.43999E+01
-4.01248E+01	-4.21200E+01	-1.48120E+02	-5.85601E+01	-8.86000E+01	-7.24000E+01	-1.32880E+02	-1.07920E+02	-6.25120E+02	-3.56800E+02	-5.20160E+02	-3.28400E+02	-3.60560E+02	-6.38240E+02	-3.95200E+02	-8.72000E+01	-7.08400E+01	-8.72400E+01	-7.33201E+01	-8.66400E+01	-8.30000E+01	-5.44800E+01	-3.38080E+02	-4.46080E+02	-4.16680E+02	-4.28400E+02	-4.06520E+02	-2.22560E+02	-2.41680E+02	-4.56399E+01	-1.01440E+02	-1.12400E+02	-6.72800E+01	-7.17600E+01	-1.02800E+02	-7.42400E+01
-3.70401E+01	-4.27600E+01	-1.46160E+02	-5.70400E+01	-8.84401E+01	-7.17200E+01	-1.31920E+02	-1.08160E+02	-6.27400E+02	-3.55200E+02	-5.21000E+02	-3.27760E+02	-3.62320E+02	-6.39880E+02	-3.96600E+02	-8.72800E+01	-7.03201E+01	-8.91200E+01	-7.34401E+01	-8.87600E+01	-8.34401E+01	-5.43600E+01	-3.38600E+02	-4.46920E+02	-4.16680E+02	-4.24960E+02	-4.09440E+02	-2.21760E+02	-2.41440E+02	-4.54399E+01	-9.84399E+01	-1.12800E+02	-6.66801E+01	-7.36400E+01	-1.02920E+02	-7.46000E+01
-3.39565E+01	-4.33600E+01	-1.47560E+02	-5.68000E+01	-8.79600E+01	-7.22000E+01	-1.32600E+02	-1.07520E+02	-6.25360E+02	-3.58120E+02	-5.19560E+02	-3.27280E+02	-3.60800E+02	-6.36080E+02	-3.96200E+02	-8.49600E+01	-6.92800E+01	-8.74800E+01	-7.14000E+01	-8.67999E+01	-8.16801E+01	-5.42799E+01	-3.36840E+02	-4.47680E+02	-4.17800E+02	-4.26800E+02	-4.07520E+02	-2.20440E+02	-2.41880E+02	-4.44399E+01	-1.00200E+02	-1.12120E+02	-6.71600E+01	-7.18800E+01	-1.02080E+02	-7.44800E+01
-3.08739E+01	-4.24000E+01	-1.48280E+02	-5.87600E+01	-8.91200E+01	-7.20400E+01	-1.32920E+02	-1.09120E+02	-6.27600E+02	-3.57320E+02	-5.20960E+02	-3.26600E+02	-3.61040E+02	-6.38080E+02	-3.96920E+02	-8.69200E+01	-7.06801E+01	-8.68400E+01	-7.29600E+01	-8.87600E+01	-8.28000E+01	-5.40000E+01	-3.37960E+02	-4.46840E+02	-4.19000E+02	-4.26960E+02	-4.07480E+02	-2.23720E+02	-2.41080E+02	-4.54800E+01	-1.01680E+02	-1.13840E+02	-6.68000E+01	-7.18000E+01	-1.03200E+02	-7.48400E+01
-2.77923E+01	-4.26000E+01	-1.47480E+02	-5.88000E+01	-8.90000E+01	-7.25599E+01	-1.33080E+02	-1.08800E+02	-6.27240E+02	-3.57960E+02	-5.23640E+02	-3.30000E+02	-3.64320E+02	-6.40000E+02	-3.99280E+02	-8.77600E+01	-7.16801E+01	-8.93201E+01	-7.30000E+01	-8.91200E+01	-8.47201E+01	-5.57200E+01	-3.38280E+02	-4.46640E+02	-4.18600E+02	-4.25600E+02	-4.08520E+02	-2.23440E+02	-2.40800E+02	-4.76000E+01	-1.00280E+02	-1.12920E+02	-6.72001E+01	-7.44000E+01	-1.03160E+02	-7.48800E+01
-2.47117E+01	-4.19199E+01	-1.48080E+02	-5.96400E+01	-8.98400E+01	-7.31600E+01	-1.34560E+02	-1.07520E+02	-6.26720E+02	-3.58400E+02	-5.22120E+02	-3.27640E+02	-3.62200E+02	-6.37920E+02	-3.96760E+02	-8.70800E+01	-7.26400E+01	-8.78800E+01	-7.33600E+01	-8.99199E+01	-8.42001E+01	-5.68400E+01	-3.37200E+02	-4.50000E+02	-4.18840E+02	-4.28520E+02	-4.09840E+02	-2.23400E+02	-2.42480E+02	-4.60399E+01	-1.03000E+02	-1.12120E+02	-6.78800E+01	-7.27200E+01	-1.02120E+02	-7.47600E+01
-2.16321E+01	-4.26000E+01	-1.49840E+02	-5.83201E+01	-8.87600E+01	-7.18400E+01	-1.32720E+02	-1.07600E+02	-6.29440E+02	-3.55840E+02	-5.22560E+02	-3.28760E+02	-3.63400E+02	-6.38760E+02	-3.98080E+02	-8.84401E+01	-7.02001E+01	-8.80000E+01	-7.47600E+01	-9.00000E+01	-8.31200E+01	-5.48400E+01	-3.38560E+02	-4.47280E+02	-4.19640E+02	-4.27600E+02	-4.08920E+02	-2.24240E+02	-2.43320E+02	-4.52799E+01	-1.01600E+02	-1.12560E+02	-6.83601E+01	-7.30800E+01	-1.01360E+02	-7.50800E+01
-1.85536E+01	-4.28400E+01	-1.49280E+02	-5.84401E+01	-8.71200E+01	-7.29200E+01	-1.32440E+02	-1.07160E+02	-6.28640E+02	-3.57200E+02	-5.21560E+02	-3.27320E+02	-3.62000E+02	-6.37040E+02	-4.00000E+02	-8.68400E+01	-6.96400E+01	-8.96000E+01	-7.26801E+01	-8.70800E+01	-8.36001E+01	-5.53600E+01	-3.38360E+02	-4.46440E+02	-4.19160E+02	-4.27640E+02	-4.09160E+02	-2.24240E+02	-2.41840E+02	-4.67599E+01	-1.01400E+02	-1.13160E+02	-6.71600E+01	-7.29600E+01	-1.02040E+02	-7.57200E+01
-1.54761E+01	-4.36400E+01	-1.48440E+02	-5.76801E+01	-8.78800E+01	-7.20000E+01	-1.32320E+02	-1.07160E+02	-6.29480E+02	-3.60000E+02	-5.21520E+02	-3.28200E+02	-3.61360E+02	-6.39720E+02	-3.96520E+02	-8.62800E+01	-7.30000E+01	-8.91600E+01	-7.28000E+01	-8.78800E+01	-8.41600E+01	-5.58400E+01	-3.36840E+02	-4.48440E+02	-4.19840E+02	-4.27600E+02	-4.07720E+02	-2.23440E+02	-2.39920E+02	-4.69600E+01	-1.00920E+02	-1.13080E+02	-6.85200E+01	-7.37600E+01	-1.02080E+02	-7.50000E+01
-1.23996E+01	-4.11599E+01	-1.48240E+02	-5.76400E+01	-8.80400E+01	-7.28800E+01	-1.34280E+02	-1.08760E+02	-6.26560E+02	-3.55360E+02	-5.21560E+02	-3.28400E+02	-3.62320E+02	-6.37760E+02	-3.96920E+02	-8.88800E+01	-6.92800E+01	-8.76000E+01	-7.35200E+01	-8.92000E+01	-8.31600E+01	-5.43999E+01	-3.37000E+02	-4.47840E+02	-4.16000E+02	-4.26720E+02	-4.07080E+02	-2.24320E+02	-2.42320E+02	-4.68400E+01	-1.00920E+02	-1.12280E+02	-6.81200E+01	-7.24401E+01	-1.00880E+02	-7.52400E+01
-9.32413E+00	-4.20800E+01	-1.48920E+02	-5.70000E+01	-8.78400E+01	-7.27200E+01	-1.32800E+02	-1.09080E+02	-6.26960E+02	-3.57560E+02	-5.20520E+02	-3.28520E+02	-3.61760E+02	-6.37800E+02	-3.95760E+02	-8.78000E+01	-6.96000E+01	-8.70801E+01	-7.38800E+01	-8.92000E+01	-8.23600E+01	-5.50800E+01	-3.40000E+02	-4.47840E+02	-4.18880E+02	-4.28680E+02	-4.05760E+02	-2.21600E+02	-2.41680E+02	-4.70000E+01	-1.01760E+02	-1.12960E+02	-6.80000E+01	-7.22000E+01	-1.04800E+02	-7.57600E+01
-6.24968E+00	-4.36400E+01	-1.47200E+02	-5.78800E+01	-8.85601E+01	-7.40000E+01	-1.33520E+02	-1.09320E+02	-6.27280E+02	-3.56720E+02	-5.20440E+02	-3.27840E+02	-3.61040E+02	-6.38120E+02	-3.96640E+02	-8.71600E+01	-6.94401E+01	-8.73600E+01	-7.28000E+01	-8.88400E+01	-8.25601E+01	-5.48800E+01	-3.37600E+02	-4.48640E+02	-4.16640E+02	-4.29280E+02	-4.09800E+02	-2.20360E+02	-2.44280E+02	-4.48400E+01	-1.00200E+02	-1.14480E+02	-6.75601E+01	-7.14401E+01	-1.01000E+02	-7.40399E+01
-3.17624E+00	-3.94800E+01	-1.47880E+02	-5.92401E+01	-8.75601E+01	-7.17600E+01	-1.33800E+02	-1.05760E+02	-6.25680E+02	-3.57800E+02	-5.20640E+02	-3.27360E+02	-3.63560E+02	-6.39600E+02	-3.97280E+02	-8.37600E+01	-6.96000E+01	-8.66400E+01	-7.01200E+01	-8.92400E+01	-8.06001E+01	-5.31599E+01	-3.37840E+02	-4.45800E+02	-4.18280E+02	-4.26480E+02	-4.07880E+02	-2.23560E+02	-2.39280E+02	-4.59199E+01	-9.99600E+01	-1.12480E+02	-6.69200E+01	-7.01200E+01	-1.01520E+02	-7.47600E+01
-1.03825E-01	-3.97999E+01	-1.44440E+02	-5.58000E+01	-8.62800E+01	-6.96799E+01	-1.29960E+02	-1.04200E+02	-6.24040E+02	-3.54960E+02	-5.19400E+02	-3.23560E+02	-3.57840E+02	-6.35720E+02	-3.95360E+02	-8.32000E+01	-6.72400E+01	-8.56801E+01	-6.87600E+01	-8.41599E+01	-7.90000E+01	-5.10000E+01	-3.36480E+02	-4.45920E+02	-4.15400E+02	-4.21960E+02	-4.03520E+02	-2.20520E+02	-2.38760E+02	-4.33600E+01	-9.94399E+01	-1.09560E+02	-6.51600E+01	-6.98800E+01	-9.88000E+01	-7.23999E+01
 2.96757E+00	-3.78800E+01	-1.45880E+02	-5.63201E+01	-8.66400E+01	-6.94000E+01	-1.30160E+02	-1.04360E+02	-6.22200E+02	-3.55600E+02	-5.17440E+02	-3.23280E+02	-3.58640E+02	-6.35120E+02	-3.88320E+02	-8.15200E+01	-6.81600E+01	-8.44800E+01	-6.79200E+01	-8.32799E+01	-7.90801E+01	-4.80000E+01	-3.31440E+02	-4.41480E+02	-4.16880E+02	-4.21400E+02	-4.03280E+02	-2.18120E+02	-2.39760E+02	-4.48400E+01	-9.91599E+01	-1.09160E+02	-6.39601E+01	-6.76400E+01	-9.74401E+01	-7.12400E+01
 6.03796E+00	-4.13600E+01	-1.47320E+02	-5.78000E+01	-8.71200E+01	-7.10400E+01	-1.31200E+02	-1.05120E+02	-6.25360E+02	-3.57960E+02	-5.20400E+02	-3.26080E+02	-3.60240E+02	-6.37160E+02	-3.92680E+02	-8.58400E+01	-6.82400E+01	-8.54800E+01	-6.92001E+01	-8.64000E+01	-8.22001E+01	-5.40000E+01	-3.34520E+02	-4.45200E+02	-4.16600E+02	-4.25080E+02	-4.05960E+02	-2.21440E+02	-2.41040E+02	-4.57200E+01	-1.00840E+02	-1.11680E+02	-6.64401E+01	-6.96801E+01	-1.02080E+02	-7.30800E+01
 9.10732E+00	-4.25599E+01	-1.46480E+02	-5.84000E+01	-8.76801E+01	-7.16799E+01	-1.31880E+02	-1.05640E+02	-6.24560E+02	-3.56840E+02	-5.20720E+02	-3.24600E+02	-3.59640E+02	-6.37080E+02	-3.95120E+02	-8.56400E+01	-6.86400E+01	-8.68000E+01	-6.96400E+01	-8.76799E+01	-8.06801E+01	-5.24800E+01	-3.36960E+02	-4.46640E+02	-4.16280E+02	-4.25680E+02	-4.07240E+02	-2.20800E+02	-2.40160E+02	-4.49600E+01	-9.90399E+01	-1.12600E+02	-6.60400E+01	-7.10400E+01	-1.01240E+02	-7.37200E+01
 1.21757E+01	-4.17999E+01	-1.47840E+02	-5.87600E+01	-8.86400E+01	-7.28000E+01	-1.34200E+02	-1.06320E+02	-6.28360E+02	-3.57760E+02	-5.21640E+02	-3.28920E+02	-3.62920E+02	-6.36840E+02	-3.96880E+02	-8.76801E+01	-7.04401E+01	-8.75200E+01	-7.32001E+01	-8.80000E+01	-8.26400E+01	-5.46000E+01	-3.38000E+02	-4.47160E+02	-4.17360E+02	-4.27800E+02	-4.06480E+02	-2.22040E+02	-2.41880E+02	-4.70000E+01	-1.01680E+02	-1.13560E+02	-6.89200E+01	-7.35601E+01	-1.01080E+02	-7.50399E+01
 1.52430E+01	-4.25599E+01	-1.48480E+02	-5.93601E+01	-9.00000E+01	-7.20800E+01	-1.32640E+02	-1.10000E+02	-6.26600E+02	-3.57800E+02	-5.21160E+02	-3.27920E+02	-3.63360E+02	-6.38960E+02	-3.96720E+02	-8.86400E+01	-7.12800E+01	-8.96400E+01	-7.37200E+01	-8.80399E+01	-8.34800E+01	-5.54800E+01	-3.38560E+02	-4.46320E+02	-4.19080E+02	-4.28320E+02	-4.08160E+02	-2.23600E+02	-2.42720E+02	-4.65199E+01	-1.01520E+02	-1.12600E+02	-6.89200E+01	-7.31600E+01	-1.05000E+02	-7.48800E+01
 1.83093E+01	-4.32400E+01	-1.49240E+02	-5.80000E+01	-8.75200E+01	-7.15200E+01	-1.35000E+02	-1.07440E+02	-6.29600E+02	-3.59160E+02	-5.21600E+02	-3.28400E+02	-3.59960E+02	-6.37520E+02	-3.96720E+02	-9.00000E+01	-6.99200E+01	-8.82800E+01	-7.31600E+01	-8.80800E+01	-8.35200E+01	-5.53199E+01	-3.38480E+02	-4.48000E+02	-4.16840E+02	-4.28720E+02	-4.07400E+02	-2.22040E+02	-2.42160E+02	-4.53600E+01	-1.00600E+02	-1.11760E+02	-6.71600E+01	-7.40000E+01	-1.03440E+02	-7.62000E+01
 2.13746E+01	-4.24000E+01	-1.48080E+02	-6.00000E+01	-8.98400E+01	-7.30400E+01	-1.34840E+02	-1.08240E+02	-6.28680E+02	-3.58800E+02	-5.22280E+02	-3.28360E+02	-3.61920E+02	-6.37480E+02	-3.90800E+02	-8.84401E+01	-7.06801E+01	-8.72001E+01	-7.35200E+01	-8.81599E+01	-8.24800E+01	-5.70000E+01	-3.38360E+02	-4.47480E+02	-4.19200E+02	-4.27400E+02	-4.07600E+02	-2.22160E+02	-2.43720E+02	-4.80000E+01	-1.02240E+02	-1.12680E+02	-6.78401E+01	-7.21200E+01	-1.02160E+02	-7.57600E+01
 2.44389E+01	-4.17600E+01	-1.46880E+02	-5.72401E+01	-8.69200E+01	-7.26400E+01	-1.32760E+02	-1.06480E+02	-6.25640E+02	-3.56440E+02	-5.21160E+02	-3.24400E+02	-3.60600E+02	-6.38520E+02	-3.27800E+02	-8.52000E+01	-6.88400E+01	-8.40801E+01	-7.18000E+01	-8.62799E+01	-8.22001E+01	-5.46799E+01	-3.35480E+02	-4.46840E+02	-4.17000E+02	-4.26600E+02	-4.06760E+02	-2.22960E+02	-2.41400E+02	-4.35199E+01	-1.00680E+02	-1.10800E+02	-6.71600E+01	-7.03600E+01	-1.02080E+02	-7.31599E+01
 2.75022E+01	-4.20399E+01	-1.49640E+02	-5.98401E+01	-8.91200E+01	-7.22000E+01	-1.33480E+02	-1.07720E+02	-6.28880E+02	-3.57760E+02	-5.22320E+02	-3.29400E+02	-3.64480E+02	-6.39560E+02	-2.75920E+02	-8.80000E+01	-6.94800E+01	-9.00000E+01	-7.30000E+01	-8.97200E+01	-8.28000E+01	-5.68400E+01	-3.39760E+02	-4.47120E+02	-4.16960E+02	-4.27680E+02	-4.06480E+02	-2.23600E+02	-2.42080E+02	-4.66000E+01	-1.02040E+02	-1.13280E+02	-6.85601E+01	-7.50000E+01	-1.04040E+02	-7.55599E+01
 3.05645E+01	-4.29199E+01	-1.48200E+02	-5.88000E+01	-8.96400E+01	-7.32400E+01	-1.34240E+02	-1.07080E+02	-6.26680E+02	-3.59480E+02	-5.21240E+02	-3.29360E+02	-3.61720E+02	-6.38360E+02	-3.35400E+02	-8.80400E+01	-6.97600E+01	-8.85601E+01	-7.29600E+01	-8.93600E+01	-7.00000E+01	-5.51599E+01	-3.37040E+02	-4.46560E+02	-4.19080E+02	-4.25880E+02	-4.07680E+02	-2.22120E+02	-2.41880E+02	-4.66000E+01	-1.01160E+02	-1.15000E+02	-6.78800E+01	-7.49200E+01	-1.02080E+02	-7.58800E+01
 3.36257E+01	-4.27999E+01	-1.49800E+02	-5.78000E+01	-8.84000E+01	-7.31200E+01	-1.34120E+02	-1.09320E+02	-6.28400E+02	-3.58640E+02	-5.21080E+02	-3.27480E+02	-3.64240E+02	-6.39560E+02	-3.96800E+02	-8.69200E+01	-7.19600E+01	-8.71600E+01	-7.25601E+01	-8.97600E+01	-4.79980E-01	-5.69199E+01	-3.38680E+02	-4.46400E+02	-4.18600E+02	-4.30000E+02	-4.08840E+02	-2.23880E+02	-2.42440E+02	-4.62000E+01	-1.02000E+02	-1.13560E+02	-6.88800E+01	-7.48000E+01	-1.02320E+02	-7.50000E+01
 3.66860E+01	-4.28400E+01	-1.49160E+02	-5.80801E+01	-8.82400E+01	-7.20400E+01	-1.34240E+02	-1.08760E+02	-6.27640E+02	-3.57400E+02	-5.22760E+02	-3.27840E+02	-3.61320E+02	-6.36760E+02	-3.99080E+02	-8.53199E+01	-7.08800E+01	-8.85200E+01	-7.42800E+01	-8.80000E+01	-8.29601E+01	-5.56799E+01	-3.37560E+02	-4.47080E+02	-4.17680E+02	-4.27120E+02	-4.07640E+02	-2.22680E+02	-2.42800E+02	-4.61200E+01	-1.02000E+02	-1.13800E+02	-6.84801E+01	-7.12000E+01	-1.01320E+02	-7.44800E+01
 3.97452E+01	-4.29600E+01	-1.49280E+02	-5.79200E+01	-8.96801E+01	-7.34399E+01	-1.33440E+02	-1.08080E+02	-6.26240E+02	-3.58400E+02	-5.23440E+02	-3.27960E+02	-3.61240E+02	-6.37200E+02	-3.97880E+02	-8.78400E+01	-7.19200E+01	-8.92001E+01	-7.34401E+01	-8.78800E+01	-8.37600E+01	-5.37600E+01	-3.37480E+02	-4.46680E+02	-4.17480E+02	-4.27840E+02	-4.07760E+02	-2.23680E+02	-2.41920E+02	-4.65199E+01	-1.01040E+02	-1.12600E+02	-6.86400E+01	-7.21200E+01	-1.03360E+02	-7.44800E+01
 4.28034E+01	-4.09600E+01	-1.48200E+02	-5.82401E+01	-8.95200E+01	-7.13600E+01	-1.33360E+02	-1.06160E+02	-6.26560E+02	-3.56160E+02	-5.21720E+02	-3.26840E+02	-3.59400E+02	-6.36480E+02	-3.94840E+02	-8.56000E+01	-6.96400E+01	-8.74800E+01	-7.34401E+01	-8.74800E+01	-8.35200E+01	-5.52000E+01	-3.36600E+02	-4.46520E+02	-4.16480E+02	-4.25840E+02	-4.06800E+02	-2.22200E+02	-2.40640E+02	-4.48800E+01	-1.00680E+02	-1.12840E+02	-6.77600E+01	-7.27600E+01	-1.01920E+02	-7.51599E+01
 4.58606E+01	-4.20399E+01	-1.47240E+02	-5.78800E+01	-8.82800E+01	-7.42400E+01	-1.33840E+02	-1.08600E+02	-6.26720E+02	-3.57120E+02	-5.20280E+02	-3.26560E+02	-3.59440E+02	-6.37080E+02	-3.95600E+02	-8.82000E+01	-6.94000E+01	-8.69601E+01	-7.30800E+01	-8.79600E+01	-8.36801E+01	-5.53999E+01	-3.38360E+02	-4.45480E+02	-4.17120E+02	-4.25520E+02	-4.08040E+02	-2.21800E+02	-2.40760E+02	-4.71599E+01	-1.01400E+02	-1.11880E+02	-6.67600E+01	-7.36801E+01	-1.01400E+02	-7.70000E+01
 4.89168E+01	-4.30000E+01	-1.48080E+02	-5.86400E+01	-8.92400E+01	-7.12800E+01	-1.33280E+02	-1.06720E+02	-6.25760E+02	-3.56920E+02	-5.23280E+02	-3.27760E+02	-3.61840E+02	-6.36320E+02	-3.98520E+02	-8.80000E+01	-7.12800E+01	-8.94000E+01	-7.41200E+01	-8.91200E+01	-8.50000E+01	-5.52799E+01	-3.37000E+02	-4.47120E+02	-4.17760E+02	-4.26880E+02	-4.07880E+02	-2.22920E+02	-2.42880E+02	-4.76000E+01	-1.01600E+02	-1.14240E+02	-6.81600E+01	-7.28400E+01	-1.02640E+02	-7.65599E+01
 5.19720E+01	-4.29600E+01	-1.48680E+02	-5.85200E+01	-8.85200E+01	-7.36000E+01	-1.33920E+02	-1.06600E+02	-6.27640E+02	-3.58440E+02	-5.20240E+02	-3.27440E+02	-3.60520E+02	-6.36720E+02	-3.95160E+02	-8.84000E+01	-7.13201E+01	-8.84000E+01	-7.40800E+01	-8.82000E+01	-8.31600E+01	-5.47600E+01	-3.37160E+02	-4.46280E+02	-4.19440E+02	-4.27280E+02	-4.08160E+02	-2.21920E+02	-2.42040E+02	-4.67200E+01	-1.02320E+02	-1.12000E+02	-6.96400E+01	-7.29200E+01	-1.04000E+02	-7.42000E+01
 5.50262E+01	-4.10000E+01	-1.45880E+02	-5.78401E+01	-8.72400E+01	-7.32400E+01	-1.32040E+02	-1.05000E+02	-6.25840E+02	-3.55000E+02	-5.20320E+02	-3.27240E+02	-3.60480E+02	-6.34280E+02	-3.97600E+02	-8.56801E+01	-6.87200E+01	-8.77200E+01	-7.25601E+01	-8.81599E+01	-8.14000E+01	-5.26399E+01	-3.36480E+02	-4.45640E+02	-4.13440E+02	-4.24320E+02	-4.06720E+02	-2.20880E+02	-2.41400E+02	-4.45599E+01	-9.80800E+01	-1.11680E+02	-6.54801E+01	-7.12800E+01	-1.02760E+02	-7.41599E+01
