-7.40849E+01	-1.99132E+02	-9.00000E+01	-7.30000E+02	-2.21710E+02	-2.35000E+02	-6.00000E+02	-4.60000E+02	-9.69941E+01	-3.98812E+02	-2.64243E+02	-3.59795E+02	-3.59912E+02	-7.44012E+01	-2.94641E+02	-3.74533E+02	-8.99535E+02	-4.29947E+02	-3.34939E+02	-5.09792E+02	-3.48950E+02	-3.29395E+02	-1.46600E+02	-1.34234E+02	-2.55000E+02	-8.65081E+01	-1.04674E+02	-2.53994E+02	-1.22000E+02	-1.89404E+02	-1.10000E+02	-1.15684E+02	-1.79943E+02	-1.74952E+02	-1.59877E+02	-2.49994E+02	-3.15000E+02	-3.69445E+02	-5.19432E+02	-1.09972E+03	-3.09366E+02	-3.69708E+02	-4.70000E+02	-5.29914E+02	-2.00000E+02	-6.06034E+02	-3.36367E+02	-3.31552E+02	-4.00000E+02	-4.84902E+02
-7.09921E+01	-1.99399E+02	-8.96342E+01	-7.29804E+02	-2.21781E+02	-2.34777E+02	-5.99803E+02	-4.59828E+02	-9.70000E+01	-3.98921E+02	-2.64475E+02	-3.59949E+02	-3.60000E+02	-7.48090E+01	-2.94730E+02	-3.74811E+02	-8.99816E+02	-4.29924E+02	-3.35000E+02	-5.09976E+02	-3.49356E+02	-3.29735E+02	-1.47031E+02	-1.34494E+02	-2.54756E+02	-8.64520E+01	-1.04919E+02	-2.54050E+02	-1.21606E+02	-1.89289E+02	-1.09998E+02	-1.15995E+02	-1.80000E+02	-1.74969E+02	-1.60000E+02	-2.50000E+02	-3.14940E+02	-3.69575E+02	-5.19528E+02	-1.09996E+03	-3.09414E+02	-3.69850E+02	-4.69790E+02	-5.29870E+02	-1.99893E+02	-6.06305E+02	-3.36758E+02	-3.31420E+02	-3.99979E+02	-4.84676E+02
-6.79004E+01	-1.99657E+02	-8.92137E+01	-7.29458E+02	-2.21913E+02	-2.34515E+02	-5.99563E+02	-4.59619E+02	-9.68765E+01	-3.99090E+02	-2.64522E+02	-3.60000E+02	-3.59908E+02	-7.50000E+01	-2.94682E+02	-3.75000E+02	-9.00000E+02	-4.29835E+02	-3.34950E+02	-5.10000E+02	-3.49778E+02	-3.30000E+02	-1.47365E+02	-1.34679E+02	-2.54528E+02	-8.63922E+01	-1.05000E+02	-2.54111E+02	-1.21122E+02	-1.89122E+02	-1.09854E+02	-1.16180E+02	-1.79926E+02	-1.75000E+02	-1.59927E+02	-2.49830E+02	-3.14943E+02	-3.69799E+02	-5.19572E+02	-1.10000E+03	-3.09436E+02	-3.69897E+02	-4.69531E+02	-5.29741E+02	-1.99820E+02	-6.06717E+02	-3.37000E+02	-3.31425E+02	-3.99770E+02	-4.84435E+02
-6.48097E+01	-1.99837E+02	-8.88394E+01	-7.29059E+02	-2.21942E+02	-2.34217E+02	-5.99280E+02	-4.59344E+02	-9.66450E+01	-3.99267E+02	-2.64298E+02	-3.59827E+02	-3.59566E+02	-7.48936E+01	-2.94457E+02	-3.74926E+02	-8.99977E+02	-4.29614E+02	-3.34693E+02	-5.09722E+02	-3.50000E+02	-3.29934E+02	-1.47384E+02	-1.34727E+02	-2.54288E+02	-8.63176E+01	-1.04853E+02	-2.54125E+02	-1.20757E+02	-1.88899E+02	-1.09475E+02	-1.16127E+02	-1.79702E+02	-1.74929E+02	-1.59659E+02	-2.49558E+02	-3.14950E+02	-3.69981E+02	-5.19464E+02	-1.09972E+03	-3.09299E+02	-3.69754E+02	-4.69229E+02	-5.29568E+02	-1.99746E+02	-6.07000E+02	-3.36972E+02	-3.31537E+02	-3.99430E+02	-4.84093E+02
-6.17200E+01	-1.99944E+02	-8.86289E+01	-7.28800E+02	-2.21773E+02	-2.33816E+02	-5.99045E+02	-4.59018E+02	-9.63976E+01	-3.99369E+02	-2.63989E+02	-3.59459E+02	-3.59089E+02	-7.46329E+01	-2.94175E+02	-3.74533E+02	-8.99713E+02	-4.29334E+02	-3.34312E+02	-5.09229E+02	-3.49874E+02	-3.29500E+02	-1.47086E+02	-1.34655E+02	-2.53947E+02	-8.62762E+01	-1.04575E+02	-2.54044E+02	-1.20704E+02	-1.88704E+02	-1.08940E+02	-1.15908E+02	-1.79431E+02	-1.74661E+02	-1.59346E+02	-2.49255E+02	-3.14844E+02	-3.70000E+02	-5.19228E+02	-1.09927E+03	-3.09063E+02	-3.69521E+02	-4.69002E+02	-5.29380E+02	-1.99594E+02	-6.06860E+02	-3.36764E+02	-3.31618E+02	-3.99161E+02	-4.83700E+02
-5.86313E+01	-2.00000E+02	-8.85154E+01	-7.28661E+02	-2.21563E+02	-2.33328E+02	-5.98954E+02	-4.58712E+02	-9.61748E+01	-3.99274E+02	-2.63841E+02	-3.59085E+02	-3.58678E+02	-7.43666E+01	-2.94042E+02	-3.73972E+02	-8.99356E+02	-4.29220E+02	-3.34081E+02	-5.08852E+02	-3.49493E+02	-3.29047E+02	-1.46754E+02	-1.34523E+02	-2.53593E+02	-8.62665E+01	-1.04289E+02	-2.53917E+02	-1.20846E+02	-1.88608E+02	-1.08477E+02	-1.15651E+02	-1.79185E+02	-1.74306E+02	-1.59147E+02	-2.48805E+02	-3.14540E+02	-3.69904E+02	-5.18940E+02	-1.09883E+03	-3.08871E+02	-3.69342E+02	-4.69012E+02	-5.29136E+02	-1.99344E+02	-6.06395E+02	-3.36602E+02	-3.31521E+02	-3.99091E+02	-4.83422E+02
-5.55436E+01	-1.99932E+02	-8.83330E+01	-7.28418E+02	-2.21490E+02	-2.33017E+02	-5.98989E+02	-4.58504E+02	-9.59369E+01	-3.98974E+02	-2.63835E+02	-3.58819E+02	-3.58473E+02	-7.40546E+01	-2.94133E+02	-3.73483E+02	-8.99154E+02	-4.29377E+02	-3.34141E+02	-5.08784E+02	-3.49119E+02	-3.28870E+02	-1.46613E+02	-1.34394E+02	-2.53499E+02	-8.62124E+01	-1.04072E+02	-2.53958E+02	-1.20872E+02	-1.88558E+02	-1.08261E+02	-1.15176E+02	-1.78966E+02	-1.74148E+02	-1.59118E+02	-2.48118E+02	-3.14090E+02	-3.69836E+02	-5.18643E+02	-1.09844E+03	-3.08656E+02	-3.69209E+02	-4.69207E+02	-5.28890E+02	-1.99082E+02	-6.05953E+02	-3.36550E+02	-3.31240E+02	-3.99161E+02	-4.83338E+02
-5.24569E+01	-1.99639E+02	-8.80902E+01	-7.28051E+02	-2.21518E+02	-2.33106E+02	-5.99105E+02	-4.58455E+02	-9.56820E+01	-3.98708E+02	-2.63816E+02	-3.58624E+02	-3.58524E+02	-7.37158E+01	-2.94312E+02	-3.73229E+02	-8.99204E+02	-4.29677E+02	-3.34375E+02	-5.08928E+02	-3.48981E+02	-3.28875E+02	-1.46651E+02	-1.34375E+02	-2.53749E+02	-8.61625E+01	-1.04042E+02	-2.54332E+02	-1.20670E+02	-1.88478E+02	-1.08362E+02	-1.13549E+02	-1.78834E+02	-1.74341E+02	-1.59256E+02	-2.47468E+02	-3.13693E+02	-3.69832E+02	-5.18417E+02	-1.09814E+03	-3.08346E+02	-3.69119E+02	-4.69342E+02	-5.28839E+02	-1.98934E+02	-6.05638E+02	-3.36520E+02	-3.30975E+02	-3.99302E+02	-4.83395E+02
-4.93713E+01	-1.99095E+02	-8.78816E+01	-7.27764E+02	-2.21482E+02	-2.33377E+02	-5.99295E+02	-4.58532E+02	-9.54644E+01	-3.98707E+02	-2.63746E+02	-3.58447E+02	-3.58701E+02	-7.35109E+01	-2.94319E+02	-3.73223E+02	-8.99327E+02	-4.29922E+02	-3.34595E+02	-5.09151E+02	-3.49104E+02	-3.28829E+02	-1.46735E+02	-1.34527E+02	-2.54061E+02	-8.62405E+01	-1.04216E+02	-2.54783E+02	-1.20408E+02	-1.88403E+02	-1.08762E+02	-1.09240E+02	-1.78811E+02	-1.74702E+02	-1.59469E+02	-2.47230E+02	-3.13503E+02	-3.69760E+02	-5.18253E+02	-1.09808E+03	-3.08133E+02	-3.69108E+02	-4.69294E+02	-5.29036E+02	-1.98924E+02	-6.05297E+02	-3.36421E+02	-3.30946E+02	-3.99488E+02	-4.83486E+02
-4.62866E+01	-1.98402E+02	-8.76947E+01	-7.27665E+02	-2.21247E+02	-2.33393E+02	-5.99473E+02	-4.58577E+02	-9.53387E+01	-3.98824E+02	-2.63700E+02	-3.58266E+02	-3.58766E+02	-7.34453E+01	-2.93996E+02	-3.73380E+02	-8.99298E+02	-4.30000E+02	-3.34682E+02	-5.09395E+02	-3.49313E+02	-3.28682E+02	-1.46751E+02	-1.34694E+02	-2.54128E+02	-8.63542E+01	-1.04362E+02	-2.54812E+02	-1.20253E+02	-1.88449E+02	-1.09301E+02	-1.02467E+02	-1.78774E+02	-1.74906E+02	-1.59574E+02	-2.47374E+02	-3.13458E+02	-3.69532E+02	-5.18027E+02	-1.09830E+03	-3.08202E+02	-3.69111E+02	-4.69162E+02	-5.29208E+02	-1.98917E+02	-6.04906E+02	-3.36187E+02	-3.31107E+02	-3.99587E+02	-4.83520E+02
