-4.40039E+01	-8.68000E+01	-1.21560E+02	-1.60760E+02	-8.26000E+01	-1.96960E+02	-2.27640E+02	-2.23400E+02	-3.27080E+02	-1.91000E+02	-2.22080E+02	-2.63960E+02	-4.47120E+02	-4.51400E+02	-4.44760E+02	-2.53320E+02	-2.05920E+02	-3.77800E+02	-3.76960E+02	-2.20520E+02	-1.72240E+02	-2.98760E+02	-7.68040E+02	-5.97800E+02	-4.56960E+02	-3.38160E+02	-6.17800E+02	-3.46280E+02	-7.84840E+02	-3.62520E+02	-4.15960E+02	-1.21600E+02	-3.07600E+02	-9.17600E+01	-3.96360E+02	-1.50000E+02	-4.77440E+02	-4.47440E+02	-3.53240E+02	-4.76680E+02	-3.02840E+02	-2.53720E+02	-4.02960E+02	-8.79360E+02	-6.96080E+02	-7.48880E+02	-5.75480E+02	-6.46880E+02	-3.86920E+02	-2.68880E+02
-4.09179E+01	-8.68401E+01	-1.20440E+02	-1.58480E+02	-8.41200E+01	-1.97360E+02	-2.25920E+02	-2.21960E+02	-3.24400E+02	-1.93160E+02	-2.22480E+02	-2.63520E+02	-4.46880E+02	-4.52720E+02	-4.47960E+02	-2.54000E+02	-2.07880E+02	-3.75840E+02	-3.77560E+02	-2.21360E+02	-1.72680E+02	-2.97800E+02	-7.66400E+02	-5.97240E+02	-4.57680E+02	-3.36360E+02	-6.16320E+02	-3.46880E+02	-7.85960E+02	-3.62000E+02	-4.16160E+02	-1.24880E+02	-3.06880E+02	-9.23600E+01	-3.96200E+02	-1.53000E+02	-4.78640E+02	-4.47760E+02	-3.50760E+02	-4.75240E+02	-3.01680E+02	-2.54400E+02	-4.03480E+02	-8.75880E+02	-6.97320E+02	-7.46680E+02	-5.74120E+02	-6.46280E+02	-3.86680E+02	-2.67920E+02
-3.78330E+01	-8.84401E+01	-1.22600E+02	-1.61320E+02	-8.57200E+01	-1.95280E+02	-2.27320E+02	-2.22880E+02	-3.27080E+02	-1.91200E+02	-2.20600E+02	-2.63600E+02	-4.50000E+02	-4.52960E+02	-4.46880E+02	-2.54520E+02	-2.07880E+02	-3.77040E+02	-3.74120E+02	-2.21600E+02	-1.72360E+02	-2.97640E+02	-7.65800E+02	-5.96400E+02	-4.55520E+02	-3.36320E+02	-6.17040E+02	-3.46720E+02	-7.85720E+02	-3.62040E+02	-4.16880E+02	-1.23120E+02	-3.07560E+02	-9.09600E+01	-3.96240E+02	-1.51840E+02	-4.77040E+02	-4.48400E+02	-3.52000E+02	-4.76000E+02	-3.01280E+02	-2.52320E+02	-4.03480E+02	-8.74480E+02	-6.98200E+02	-7.48560E+02	-5.77120E+02	-6.47480E+02	-3.89560E+02	-2.67280E+02
-3.47491E+01	-8.80400E+01	-1.21520E+02	-1.61080E+02	-8.42000E+01	-1.96240E+02	-2.25960E+02	-2.23920E+02	-3.26400E+02	-1.90680E+02	-2.21000E+02	-2.65840E+02	-4.47320E+02	-4.51080E+02	-4.47120E+02	-2.52800E+02	-2.06080E+02	-3.76000E+02	-3.77280E+02	-2.20000E+02	-1.70800E+02	-2.98960E+02	-7.65920E+02	-5.96520E+02	-4.56440E+02	-3.36880E+02	-6.17960E+02	-3.47880E+02	-7.85920E+02	-3.59840E+02	-4.17320E+02	-1.23040E+02	-3.07120E+02	-9.20399E+01	-3.96880E+02	-1.52480E+02	-4.77560E+02	-4.46800E+02	-3.51400E+02	-4.74920E+02	-3.02160E+02	-2.52640E+02	-4.01160E+02	-8.76680E+02	-6.97680E+02	-7.47120E+02	-5.76080E+02	-6.47880E+02	-3.87280E+02	-2.66840E+02
-3.16662E+01	-8.97200E+01	-1.22040E+02	-1.61240E+02	-8.54000E+01	-1.97760E+02	-2.28280E+02	-2.21760E+02	-3.26680E+02	-1.92560E+02	-2.24120E+02	-2.63720E+02	-4.47160E+02	-4.53640E+02	-4.47560E+02	-2.54400E+02	-2.07760E+02	-3.76680E+02	-3.78840E+02	-2.21760E+02	-1.72240E+02	-2.97600E+02	-7.66480E+02	-5.97400E+02	-4.58440E+02	-3.36640E+02	-6.19000E+02	-3.49600E+02	-7.85280E+02	-3.63320E+02	-4.15600E+02	-1.24720E+02	-3.06640E+02	-9.20399E+01	-3.96160E+02	-1.53600E+02	-4.77440E+02	-4.49040E+02	-3.52480E+02	-4.77000E+02	-3.02160E+02	-2.54240E+02	-4.01680E+02	-8.77480E+02	-6.98760E+02	-7.46600E+02	-5.75040E+02	-6.46920E+02	-3.87360E+02	-2.67600E+02
-2.85843E+01	-9.04000E+01	-1.23720E+02	-1.62240E+02	-8.53600E+01	-1.99840E+02	-2.29560E+02	-2.21720E+02	-3.28160E+02	-1.95000E+02	-2.24280E+02	-2.64920E+02	-4.48480E+02	-4.54080E+02	-4.47640E+02	-2.55200E+02	-2.08400E+02	-3.77760E+02	-3.78400E+02	-2.23280E+02	-1.73400E+02	-2.98000E+02	-7.69400E+02	-5.99360E+02	-4.57720E+02	-3.38480E+02	-6.19040E+02	-3.50000E+02	-7.85920E+02	-3.64800E+02	-4.19040E+02	-1.25760E+02	-3.07080E+02	-9.14800E+01	-3.97680E+02	-1.51160E+02	-4.78640E+02	-4.49160E+02	-3.53440E+02	-4.74840E+02	-3.05000E+02	-2.52080E+02	-4.03920E+02	-8.78440E+02	-6.98640E+02	-7.48560E+02	-5.79360E+02	-6.46720E+02	-3.87600E+02	-2.70000E+02
-2.55035E+01	-8.99601E+01	-1.22640E+02	-1.61440E+02	-8.65200E+01	-1.97480E+02	-2.27480E+02	-2.22960E+02	-3.28000E+02	-1.93760E+02	-2.24800E+02	-2.64520E+02	-4.48040E+02	-4.53080E+02	-4.48360E+02	-2.55880E+02	-2.08360E+02	-3.79960E+02	-3.78320E+02	-2.22880E+02	-1.72840E+02	-2.99040E+02	-7.68560E+02	-5.98120E+02	-4.60000E+02	-3.39240E+02	-6.19160E+02	-3.47520E+02	-7.87720E+02	-3.62520E+02	-4.17960E+02	-1.25600E+02	-3.08120E+02	-9.50000E+01	-3.97040E+02	-1.52720E+02	-4.79280E+02	-4.48480E+02	-3.52800E+02	-4.78720E+02	-3.03280E+02	-2.53720E+02	-4.03840E+02	-8.77920E+02	-6.97680E+02	-7.48280E+02	-5.77040E+02	-6.47160E+02	-3.89880E+02	-2.68880E+02
-2.24237E+01	-8.94000E+01	-1.22040E+02	-1.61600E+02	-8.55200E+01	-1.99440E+02	-2.28880E+02	-2.22360E+02	-3.26400E+02	-1.91920E+02	-2.22720E+02	-2.65520E+02	-4.47960E+02	-4.53760E+02	-4.48640E+02	-2.54120E+02	-2.07680E+02	-3.77720E+02	-3.78880E+02	-2.23080E+02	-1.73520E+02	-2.98800E+02	-7.66720E+02	-5.99240E+02	-4.57840E+02	-3.39400E+02	-6.18520E+02	-3.47560E+02	-7.85600E+02	-3.64040E+02	-4.17560E+02	-1.25200E+02	-3.07920E+02	-9.05200E+01	-3.97520E+02	-1.53400E+02	-4.77200E+02	-4.47680E+02	-3.51560E+02	-4.80000E+02	-3.02840E+02	-2.53440E+02	-4.03560E+02	-8.77880E+02	-6.97080E+02	-7.48920E+02	-5.78040E+02	-6.48160E+02	-3.88440E+02	-2.68520E+02
-1.93449E+01	-8.91600E+01	-1.23960E+02	-1.60720E+02	-8.38800E+01	-1.97440E+02	-2.27040E+02	-2.21640E+02	-3.27640E+02	-1.93320E+02	-2.22040E+02	-2.64640E+02	-4.47880E+02	-4.52840E+02	-4.49600E+02	-2.54480E+02	-2.08520E+02	-3.79120E+02	-3.78120E+02	-2.21320E+02	-1.72400E+02	-2.98960E+02	-7.69080E+02	-6.00000E+02	-4.59520E+02	-3.36560E+02	-6.18160E+02	-3.49760E+02	-7.86920E+02	-3.61440E+02	-4.16720E+02	-1.23960E+02	-3.08120E+02	-9.22000E+01	-3.99080E+02	-1.52280E+02	-4.78840E+02	-4.48640E+02	-3.53240E+02	-4.77240E+02	-3.02400E+02	-2.51920E+02	-4.03000E+02	-8.78960E+02	-6.96360E+02	-7.47240E+02	-5.77520E+02	-6.47760E+02	-3.88040E+02	-2.68960E+02
-1.62671E+01	-9.04401E+01	-1.22400E+02	-1.61000E+02	-8.61599E+01	-1.96280E+02	-1.74960E+02	-2.22240E+02	-3.25760E+02	-1.93560E+02	-2.23720E+02	-2.62400E+02	-4.48360E+02	-4.54520E+02	-4.46400E+02	-2.53040E+02	-2.08000E+02	-3.76160E+02	-3.77720E+02	-2.21440E+02	-1.74560E+02	-2.98520E+02	-7.65640E+02	-5.97000E+02	-4.57440E+02	-3.36920E+02	-6.16160E+02	-3.46280E+02	-7.86480E+02	-3.61160E+02	-4.16280E+02	-1.23600E+02	-3.08680E+02	-9.22400E+01	-3.98600E+02	-1.53120E+02	-4.79960E+02	-4.49320E+02	-3.53120E+02	-4.76280E+02	-3.02200E+02	-2.53400E+02	-4.02920E+02	-8.78000E+02	-6.98800E+02	-7.48600E+02	-5.76400E+02	-6.47320E+02	-3.88000E+02	-2.69040E+02
