-1.62671E+01	-2.11800E+02	-2.17760E+02	-2.00000E+02	-1.77800E+02	-1.85960E+02	-1.84680E+02	-1.38240E+02	-2.47840E+02	-1.88680E+02	-2.40520E+02	-1.73960E+02	-1.85920E+02	-1.67360E+02	-1.78440E+02	-1.42880E+02	-1.38280E+02	-1.50000E+02	-1.62400E+02	-1.52760E+02	-1.39760E+02	-1.33440E+02
-1.31903E+01	-2.12440E+02	-2.18440E+02	-1.96440E+02	-1.79160E+02	-1.83480E+02	-1.83600E+02	-1.38760E+02	-2.47960E+02	-1.87160E+02	-2.40920E+02	-1.70960E+02	-1.85120E+02	-1.66920E+02	-1.77120E+02	-1.44040E+02	-1.39720E+02	-1.47400E+02	-1.63080E+02	-1.51920E+02	-1.39760E+02	-1.33040E+02
-1.01146E+01	-2.12560E+02	-2.18920E+02	-1.97480E+02	-1.79480E+02	-1.84000E+02	-1.83640E+02	-1.38240E+02	-2.47680E+02	-1.88480E+02	-2.40840E+02	-1.72880E+02	-1.85200E+02	-1.68920E+02	-1.79240E+02	-1.42800E+02	-1.38760E+02	-1.48000E+02	-1.62160E+02	-1.52000E+02	-1.41400E+02	-1.33320E+02
-7.03989E+00	-2.12720E+02	-2.18000E+02	-1.97000E+02	-1.77760E+02	-1.84080E+02	-1.83040E+02	-1.37800E+02	-2.46400E+02	-1.86800E+02	-2.41920E+02	-1.71160E+02	-1.84800E+02	-1.66920E+02	-1.76840E+02	-1.43360E+02	-1.35320E+02	-1.47480E+02	-1.62880E+02	-1.51400E+02	-1.40960E+02	-1.32400E+02
-3.96619E+00	-2.11440E+02	-2.17640E+02	-1.98040E+02	-1.77200E+02	-1.84560E+02	-1.83200E+02	-1.36880E+02	-2.46200E+02	-1.86520E+02	-2.40040E+02	-1.72360E+02	-1.85080E+02	-1.66680E+02	-1.76120E+02	-1.44120E+02	-1.37720E+02	-1.45200E+02	-1.62880E+02	-1.51160E+02	-1.41960E+02	-1.32360E+02
-8.93512E-01	-2.09960E+02	-2.14600E+02	-1.94840E+02	-1.77240E+02	-1.81160E+02	-1.81520E+02	-1.34800E+02	-2.43960E+02	-1.85960E+02	-2.39000E+02	-1.68920E+02	-1.83280E+02	-1.64360E+02	-1.73320E+02	-1.42000E+02	-1.36760E+02	-1.45440E+02	-1.61360E+02	-1.50200E+02	-1.38280E+02	-1.29400E+02
 2.17815E+00	-2.11720E+02	-2.17800E+02	-1.97080E+02	-1.76080E+02	-1.81280E+02	-1.82440E+02	-1.35000E+02	-2.42720E+02	-1.88440E+02	-2.37800E+02	-1.68560E+02	-1.83040E+02	-1.65920E+02	-1.75560E+02	-1.40480E+02	-1.35920E+02	-1.46480E+02	-1.61920E+02	-1.51360E+02	-1.38200E+02	-1.31880E+02
 5.24879E+00	-2.11760E+02	-2.18600E+02	-1.97280E+02	-1.78520E+02	-1.84280E+02	-1.84680E+02	-1.38080E+02	-2.47240E+02	-1.89240E+02	-2.40480E+02	-1.73400E+02	-1.83760E+02	-1.66720E+02	-1.77000E+02	-1.44040E+02	-1.38480E+02	-1.48240E+02	-1.62720E+02	-1.51600E+02	-1.40160E+02	-1.32200E+02
 8.31842E+00	-2.12440E+02	-2.15680E+02	-1.96600E+02	-1.76880E+02	-1.82880E+02	-1.83400E+02	-1.37920E+02	-2.45920E+02	-1.87920E+02	-2.39440E+02	-1.69800E+02	-1.84800E+02	-1.66800E+02	-1.78160E+02	-1.43160E+02	-1.38200E+02	-1.46920E+02	-1.61760E+02	-1.41480E+02	-1.40360E+02	-1.30600E+02
 1.13870E+01	-2.12880E+02	-2.18000E+02	-1.97640E+02	-1.79000E+02	-1.84000E+02	-1.83960E+02	-1.38120E+02	-2.47040E+02	-1.87280E+02	-2.41240E+02	-1.61240E+02	-1.85280E+02	-1.68040E+02	-1.77000E+02	-1.45000E+02	-1.38080E+02	-1.48120E+02	-1.63520E+02	-5.97200E+01	-1.40880E+02	-1.32240E+02
 1.44546E+01	-2.11880E+02	-2.17480E+02	-1.98520E+02	-1.79240E+02	-1.84680E+02	-1.84160E+02	-1.37560E+02	-2.46000E+02	-1.88880E+02	-2.41480E+02	-1.07320E+02	-1.85040E+02	-1.68240E+02	-1.78320E+02	-1.44600E+02	-1.38160E+02	-1.48080E+02	-1.63400E+02	-9.83199E+01	-1.42040E+02	-1.34400E+02
 1.75212E+01	-2.13080E+02	-2.18320E+02	-1.97240E+02	-1.79720E+02	-1.85800E+02	-1.84040E+02	-1.38680E+02	-2.47280E+02	-1.89720E+02	-2.41600E+02	-1.70760E+02	-1.86000E+02	-1.70000E+02	-1.78280E+02	-1.42680E+02	-1.37960E+02	-1.47720E+02	-1.63280E+02	-1.48680E+02	-1.40800E+02	-1.33440E+02
 2.05868E+01	-2.12600E+02	-2.18520E+02	-1.98760E+02	-1.79440E+02	-1.84480E+02	-1.83080E+02	-1.39120E+02	-2.47120E+02	-1.88160E+02	-2.41320E+02	-1.72280E+02	-1.85600E+02	-1.66640E+02	-1.77360E+02	-1.43800E+02	-1.37640E+02	-1.48360E+02	-1.62400E+02	-1.53200E+02	-1.40080E+02	-1.34080E+02
 2.36513E+01	-2.11520E+02	-2.16440E+02	-1.95640E+02	-1.77560E+02	-1.85120E+02	-1.83680E+02	-1.37160E+02	-2.46320E+02	-1.86480E+02	-2.40200E+02	-1.70280E+02	-1.84680E+02	-1.69600E+02	-1.77360E+02	-1.42200E+02	-1.35520E+02	-1.47800E+02	-1.62320E+02	-1.51120E+02	-1.39560E+02	-1.33280E+02
 2.67149E+01	-2.10800E+02	-2.17640E+02	-1.98840E+02	-1.79960E+02	-1.85320E+02	-1.84280E+02	-1.38800E+02	-2.47840E+02	-1.87720E+02	-2.43000E+02	-1.75000E+02	-1.87000E+02	-1.68720E+02	-1.78760E+02	-1.44200E+02	-1.38560E+02	-1.48000E+02	-1.65000E+02	-1.52920E+02	-1.41200E+02	-1.33080E+02
 2.97774E+01	-2.13720E+02	-2.18840E+02	-1.97720E+02	-1.78560E+02	-1.87000E+02	-1.83840E+02	-1.37480E+02	-2.48480E+02	-1.88480E+02	-2.41640E+02	-1.72680E+02	-1.85320E+02	-1.68160E+02	-1.77640E+02	-1.44200E+02	-1.36880E+02	-1.47560E+02	-1.63920E+02	-1.52240E+02	-1.40480E+02	-1.32840E+02
 3.28389E+01	-2.12640E+02	-2.18720E+02	-1.97800E+02	-1.80000E+02	-1.84680E+02	-1.84080E+02	-1.38000E+02	-2.46200E+02	-1.87120E+02	-2.41000E+02	-1.71880E+02	-1.86760E+02	-1.69720E+02	-1.77160E+02	-1.44320E+02	-1.40000E+02	-1.45840E+02	-1.63200E+02	-1.55000E+02	-1.40240E+02	-1.33680E+02
 3.58994E+01	-2.13320E+02	-2.18000E+02	-1.96520E+02	-1.79200E+02	-1.84040E+02	-1.85720E+02	-1.38120E+02	-2.46360E+02	-1.87240E+02	-2.40200E+02	-1.71960E+02	-1.84040E+02	-1.68880E+02	-1.76920E+02	-1.42400E+02	-1.39160E+02	-1.48600E+02	-1.63760E+02	-1.50560E+02	-1.39760E+02	-1.33560E+02
 3.89589E+01	-2.10360E+02	-2.17840E+02	-1.96240E+02	-1.78840E+02	-1.85640E+02	-1.84840E+02	-1.38960E+02	-2.50000E+02	-1.89240E+02	-2.40640E+02	-1.72800E+02	-1.85520E+02	-1.68520E+02	-1.80000E+02	-1.42840E+02	-1.38560E+02	-1.48080E+02	-1.64120E+02	-1.50840E+02	-1.43000E+02	-1.33080E+02
 4.20174E+01	-2.11080E+02	-2.15520E+02	-1.95360E+02	-1.75880E+02	-1.82560E+02	-1.83760E+02	-1.36960E+02	-2.46280E+02	-1.85000E+02	-2.40000E+02	-1.70080E+02	-1.84440E+02	-1.67800E+02	-1.77640E+02	-1.43840E+02	-1.36000E+02	-1.46440E+02	-1.62240E+02	-1.52800E+02	-1.39280E+02	-1.31840E+02
 4.50749E+01	-2.11880E+02	-2.16680E+02	-1.97560E+02	-1.76320E+02	-1.85320E+02	-1.83120E+02	-1.36880E+02	-2.47680E+02	-1.87960E+02	-2.41400E+02	-1.72280E+02	-1.84400E+02	-1.66720E+02	-1.76640E+02	-1.41360E+02	-1.36760E+02	-1.48200E+02	-1.63440E+02	-1.53280E+02	-1.39480E+02	-1.35000E+02
 4.81313E+01	-2.11880E+02	-2.17520E+02	-1.96840E+02	-1.77440E+02	-1.85320E+02	-1.83000E+02	-1.38520E+02	-2.47400E+02	-1.87760E+02	-2.40280E+02	-1.73560E+02	-1.86040E+02	-1.67000E+02	-1.77560E+02	-1.42800E+02	-1.39480E+02	-1.47200E+02	-1.62320E+02	-1.52040E+02	-1.40040E+02	-1.32360E+02
 5.11868E+01	-2.12200E+02	-2.17920E+02	-1.99040E+02	-1.78920E+02	-1.84680E+02	-1.84320E+02	-1.38560E+02	-2.47640E+02	-1.87600E+02	-2.41840E+02	-1.72760E+02	-1.84680E+02	-1.68760E+02	-1.76720E+02	-1.42800E+02	-1.37640E+02	-1.47200E+02	-1.63880E+02	-1.52520E+02	-1.40560E+02	-1.34040E+02
 5.42412E+01	-2.11080E+02	-2.15280E+02	-1.96400E+02	-1.76760E+02	-1.84240E+02	-1.81800E+02	-1.35680E+02	-2.47640E+02	-1.86680E+02	-2.38280E+02	-1.71520E+02	-1.82760E+02	-1.66760E+02	-1.76240E+02	-1.42160E+02	-1.38600E+02	-1.45280E+02	-1.61840E+02	-1.50280E+02	-1.38520E+02	-1.31120E+02
 5.72946E+01	-2.10560E+02	-2.14640E+02	-1.94960E+02	-1.78480E+02	-1.82920E+02	-1.83480E+02	-1.36840E+02	-2.44600E+02	-1.87840E+02	-2.39680E+02	-1.69840E+02	-1.84520E+02	-1.65320E+02	-1.76120E+02	-1.40960E+02	-1.36600E+02	-1.47200E+02	-1.61800E+02	-1.51440E+02	-1.38720E+02	-1.33120E+02
 6.03471E+01	-2.09360E+02	-2.14400E+02	-1.95480E+02	-1.77080E+02	-1.81960E+02	-1.82400E+02	-1.36240E+02	-2.43960E+02	-1.85200E+02	-2.40280E+02	-1.71240E+02	-1.81960E+02	-1.65840E+02	-1.76520E+02	-1.41720E+02	-1.35840E+02	-1.44840E+02	-1.61720E+02	-1.50480E+02	-1.37600E+02	-1.32520E+02
 6.33985E+01	-2.11360E+02	-2.15240E+02	-1.93960E+02	-1.77880E+02	-1.85280E+02	-1.83040E+02	-1.35880E+02	-2.46560E+02	-1.86320E+02	-2.38520E+02	-1.72560E+02	-1.83320E+02	-1.68080E+02	-1.76600E+02	-1.39800E+02	-1.36960E+02	-1.47680E+02	-1.60880E+02	-1.51600E+02	-1.38400E+02	-1.32000E+02
 6.64489E+01	-2.09880E+02	-2.15960E+02	-1.97160E+02	-1.75880E+02	-1.83240E+02	-1.80600E+02	-1.37320E+02	-2.44520E+02	-1.85560E+02	-2.39160E+02	-1.70640E+02	-1.83440E+02	-1.66040E+02	-1.78240E+02	-1.41360E+02	-1.38400E+02	-1.47360E+02	-1.61160E+02	-1.52560E+02	-1.39960E+02	-1.30880E+02
 6.94983E+01	-2.12080E+02	-2.16560E+02	-1.97520E+02	-1.78520E+02	-1.83120E+02	-1.82360E+02	-1.35920E+02	-2.44760E+02	-1.86200E+02	-2.38720E+02	-1.71080E+02	-1.85520E+02	-1.65600E+02	-1.76400E+02	-1.42200E+02	-1.36680E+02	-1.46360E+02	-1.63080E+02	-1.52440E+02	-1.39400E+02	-1.31600E+02
 7.25467E+01	-2.08240E+02	-2.13800E+02	-1.93720E+02	-1.75040E+02	-1.82600E+02	-1.81720E+02	-1.35800E+02	-2.41360E+02	-1.84600E+02	-2.37360E+02	-1.70760E+02	-1.82880E+02	-1.65160E+02	-1.74840E+02	-1.39280E+02	-1.36360E+02	-1.45120E+02	-1.59920E+02	-1.49440E+02	-1.36280E+02	-1.29960E+02
 7.55941E+01	-2.04840E+02	-2.11280E+02	-1.91560E+02	-1.73360E+02	-1.79080E+02	-1.75280E+02	-1.34480E+02	-2.41240E+02	-1.80360E+02	-2.34640E+02	-1.66920E+02	-1.80720E+02	-1.60800E+02	-1.70720E+02	-1.36680E+02	-1.33680E+02	-1.43360E+02	-1.56400E+02	-1.45920E+02	-1.34040E+02	-1.29000E+02
 7.86405E+01	-1.87800E+02	-2.01920E+02	-1.81320E+02	-1.59680E+02	-1.62640E+02	-1.62600E+02	-1.22960E+02	-2.24160E+02	-1.68080E+02	-2.21240E+02	-1.54960E+02	-1.62880E+02	-1.44720E+02	-1.59600E+02	-1.27840E+02	-1.20880E+02	-1.33080E+02	-1.42120E+02	-1.32160E+02	-1.22160E+02	-1.17920E+02
 8.16859E+01	-1.45120E+02	-1.61400E+02	-1.42600E+02	-1.27000E+02	-1.24160E+02	-1.23720E+02	-9.75200E+01	-1.83080E+02	-1.29920E+02	-1.77920E+02	-1.15200E+02	-1.23720E+02	-1.10760E+02	-1.26480E+02	-9.51200E+01	-9.07600E+01	-9.89200E+01	-1.03080E+02	-9.89600E+01	-8.56000E+01	-8.74000E+01
 8.47303E+01	-3.42400E+01	-6.76400E+01	-4.74000E+01	-2.42800E+01	-2.65200E+01	-3.19600E+01	-2.35200E+01	-7.13600E+01	-3.03199E+01	-8.52400E+01	-2.42400E+01	-2.44399E+01	-6.16003E+00	-3.82000E+01	-9.19922E-01	-1.36001E+01	-2.06001E+01	-4.47998E+00	-7.91992E+00	-8.55994E+00	-1.75601E+01
 8.77737E+01	 1.05000E+02	 7.03600E+01	 9.32400E+01	 1.02360E+02	 9.72799E+01	 8.92400E+01	 5.89199E+01	 8.01200E+01	 9.64399E+01	 4.91600E+01	 9.74399E+01	 1.03760E+02	 1.14240E+02	 7.13600E+01	 1.06800E+02	 8.30000E+01	 7.94800E+01	 1.09960E+02	 1.01160E+02	 1.01640E+02	 7.43600E+01
 9.08160E+01	 2.67560E+02	 2.19560E+02	 2.38200E+02	 2.29160E+02	 2.25080E+02	 2.12680E+02	 1.57320E+02	 2.40320E+02	 2.41280E+02	 1.81840E+02	 2.15320E+02	 2.28560E+02	 2.35760E+02	 1.88280E+02	 2.19880E+02	 1.92240E+02	 1.85640E+02	 2.34760E+02	 2.14000E+02	 2.06080E+02	 1.74240E+02
 9.38574E+01	 3.70880E+02	 3.26760E+02	 3.27240E+02	 3.18880E+02	 3.02920E+02	 2.83880E+02	 2.26680E+02	 3.44360E+02	 3.17160E+02	 2.63960E+02	 2.97040E+02	 3.07800E+02	 3.20800E+02	 2.67040E+02	 2.85920E+02	 2.59560E+02	 2.43720E+02	 3.07200E+02	 2.76960E+02	 2.73880E+02	 2.35960E+02
 9.68978E+01	 4.12840E+02	 3.56120E+02	 3.74880E+02	 3.45720E+02	 3.30440E+02	 3.30040E+02	 2.37760E+02	 3.79520E+02	 3.58520E+02	 3.01440E+02	 3.17960E+02	 3.37240E+02	 3.46200E+02	 2.98120E+02	 3.17800E+02	 2.93240E+02	 2.76400E+02	 3.36920E+02	 3.23920E+02	 2.95440E+02	 2.59720E+02
 9.99372E+01	 4.14320E+02	 3.64160E+02	 3.91200E+02	 3.62720E+02	 3.49320E+02	 3.24480E+02	 2.49400E+02	 3.92200E+02	 3.69040E+02	 3.10920E+02	 3.27240E+02	 3.38600E+02	 3.53120E+02	 3.07760E+02	 3.29080E+02	 2.99200E+02	 2.75240E+02	 3.47120E+02	 3.19280E+02	 3.08080E+02	 2.57240E+02
 1.02976E+02	 4.12600E+02	 3.56880E+02	 3.76920E+02	 3.64720E+02	 3.36400E+02	 3.18680E+02	 2.42320E+02	 3.89680E+02	 3.54000E+02	 3.11720E+02	 3.18040E+02	 3.31720E+02	 3.49120E+02	 3.01120E+02	 3.15840E+02	 2.93040E+02	 2.71840E+02	 3.36720E+02	 3.16600E+02	 2.98840E+02	 2.51480E+02
 1.06013E+02	 4.14600E+02	 3.42480E+02	 3.70080E+02	 3.34640E+02	 3.26200E+02	 3.27080E+02	 2.41880E+02	 3.94360E+02	 3.50240E+02	 3.16920E+02	 3.23000E+02	 3.35960E+02	 3.53520E+02	 2.87840E+02	 3.16320E+02	 2.89600E+02	 2.75880E+02	 3.30560E+02	 3.07040E+02	 2.90040E+02	 2.59080E+02
 1.09049E+02	 4.23200E+02	 3.55760E+02	 3.75880E+02	 3.46520E+02	 3.26560E+02	 3.27000E+02	 2.44000E+02	 3.80760E+02	 3.59840E+02	 3.12080E+02	 3.13600E+02	 3.32880E+02	 3.55960E+02	 2.93080E+02	 3.25880E+02	 2.88160E+02	 2.75680E+02	 3.28880E+02	 3.06040E+02	 2.90400E+02	 2.56120E+02
 1.12085E+02	 4.05800E+02	 3.56160E+02	 3.79200E+02	 3.46240E+02	 3.29200E+02	 3.33080E+02	 2.42280E+02	 3.90160E+02	 3.61040E+02	 3.12440E+02	 3.26320E+02	 3.32760E+02	 3.51800E+02	 2.96080E+02	 3.16680E+02	 2.95480E+02	 2.64920E+02	 3.39920E+02	 3.09880E+02	 3.10320E+02	 2.56960E+02
 1.15119E+02	 4.19400E+02	 3.59080E+02	 3.79000E+02	 3.54640E+02	 3.24320E+02	 3.26040E+02	 2.46960E+02	 3.88520E+02	 3.56520E+02	 3.19040E+02	 3.16000E+02	 3.41080E+02	 3.49680E+02	 3.12920E+02	 3.17040E+02	 2.89360E+02	 2.82160E+02	 3.41640E+02	 3.18040E+02	 3.00840E+02	 2.53600E+02
 1.18152E+02	 4.23040E+02	 3.72680E+02	 3.84960E+02	 3.57720E+02	 3.47520E+02	 3.40800E+02	 2.56840E+02	 3.89640E+02	 3.66960E+02	 3.20120E+02	 3.32720E+02	 3.52320E+02	 3.60960E+02	 3.01800E+02	 3.29600E+02	 2.97920E+02	 2.92520E+02	 3.43840E+02	 3.22720E+02	 3.08640E+02	 2.65040E+02
 1.21185E+02	 4.11600E+02	 3.63120E+02	 3.82640E+02	 3.58680E+02	 3.36720E+02	 3.33080E+02	 2.49440E+02	 3.99280E+02	 3.62960E+02	 3.22760E+02	 3.22320E+02	 3.31960E+02	 3.48560E+02	 3.07280E+02	 3.26960E+02	 2.91520E+02	 2.79000E+02	 3.38880E+02	 3.25320E+02	 2.97520E+02	 2.66920E+02
 1.24216E+02	 4.09840E+02	 3.49520E+02	 3.83280E+02	 3.53800E+02	 3.36440E+02	 3.24240E+02	 2.48840E+02	 3.95640E+02	 3.67040E+02	 3.21880E+02	 3.20560E+02	 3.42600E+02	 3.52120E+02	 2.98840E+02	 3.27000E+02	 2.94600E+02	 2.76320E+02	 3.46520E+02	 3.12120E+02	 3.00040E+02	 2.52720E+02
 1.27247E+02	 4.13080E+02	 3.52040E+02	 3.84240E+02	 3.48760E+02	 3.34440E+02	 3.29400E+02	 2.36160E+02	 3.90880E+02	 3.59760E+02	 3.17440E+02	 3.24440E+02	 3.33840E+02	 3.61640E+02	 3.11160E+02	 3.19600E+02	 2.85240E+02	 2.79080E+02	 3.43240E+02	 3.11520E+02	 2.99560E+02	 2.61280E+02
 1.30276E+02	 4.15000E+02	 3.56960E+02	 3.83440E+02	 3.50880E+02	 3.27200E+02	 3.36600E+02	 2.38720E+02	 3.87880E+02	 3.51520E+02	 3.01720E+02	 3.14440E+02	 3.38600E+02	 3.56440E+02	 2.99320E+02	 3.10000E+02	 2.84280E+02	 2.79440E+02	 3.38360E+02	 3.04480E+02	 2.97720E+02	 2.55800E+02
 1.33304E+02	 4.04560E+02	 3.48600E+02	 3.75080E+02	 3.49160E+02	 3.27280E+02	 3.29360E+02	 2.37800E+02	 3.86680E+02	 3.61000E+02	 3.09320E+02	 3.26920E+02	 3.30760E+02	 3.45280E+02	 3.04680E+02	 3.17800E+02	 2.81040E+02	 2.72640E+02	 3.41480E+02	 3.10480E+02	 3.06400E+02	 2.53880E+02
 1.36332E+02	 4.10960E+02	 3.40920E+02	 3.72120E+02	 3.45960E+02	 3.23800E+02	 3.19800E+02	 2.41240E+02	 3.82360E+02	 3.56160E+02	 3.07600E+02	 3.14200E+02	 3.28440E+02	 3.36840E+02	 2.93800E+02	 3.08920E+02	 2.84800E+02	 2.72320E+02	 3.30920E+02	 3.10080E+02	 2.98920E+02	 2.51840E+02
