0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-53.9675215242014,-199.81448182189115,-88.20968650178702,-728.2345829922021,-221.5010458742291,-233.0169111681806,-599.0382760468597,-458.45831434255086,-95.80589384580506,-398.8144520350083,-263.83244631091225,-358.71447462108847,-358.4713281588413,-73.87498541006775,-294.2291252507966,-373.3202155797507,-899.1550955424748,-429.52537508373473,-334.2511417008742,-508.8409157134092,-349.01243107528614,-328.86564852327496,-146.6174236489919,-134.36346359749834,-253.59610166295744,-86.17683112755161,-104.02746143926183,-254.11398341387397,-120.7901556062656,-188.52131596250223,-108.27172228819373,-114.59101281331017,-178.88355983186815,-174.20792494671056,-159.17093574175576,-247.75378223782087,-313.86742893692264,-369.8322920997562,-518.5159136468193,-1098.266643479811,-308.5015708208908,-369.1544721644631,-469.29607237061225,-528.8298986580397,-198.9872951009789,-605.7843808575208,-336.5380286805175,-331.0856815734663,-399.22517155524747,-483.35575114184877
-51.95578367662165,-199.56657624067242,-88.0531409889597,-727.9941031403931,-221.5211018053775,-233.1492166602904,-599.1318297749069,-458.46213476591186,-95.64272752757535,-398.68892804523483,-263.80705627990073,-358.5949549980868,-358.55023856200336,-73.67053965244868,-294.33142201859323,-373.2127161145135,-899.2258030081825,-429.72474167344456,-334.4157277674475,-508.96086252463726,-348.98626054217505,-328.87510150083324,-146.66533891315913,-134.38965783776436,-253.80530493646975,-86.16589093004924,-104.06026595194209,-254.4130477180402,-120.62588577462287,-188.46280510981856,-108.40912006925195,-113.05976274891076,-178.82492829632898,-174.39679587371296,-159.2898398903013,-247.39663483161104,-313.64737712364666,-369.8290265662904,-518.389195925613,-1098.1107144419504,-308.298107507231,-369.11239942752985,-469.3459789269408,-528.8582034110602,-198.9250934764872,-605.5879191497706,-336.5108886741134,-330.95199797582904,-399.3309966536375,-483.4105028002643
-49.9440458290419,-199.21197671923554,-87.91765610424925,-727.804043333054,-221.5012841155805,-233.3352205839899,-599.2566997825871,-458.51500084785243,-95.49978609634158,-398.6891535105437,-263.7602169665366,-358.4798278756107,-358.6702639433301,-73.53542443334644,-294.34152570672063,-373.20881869771426,-899.3107673416127,-429.8871484506657,-334.56149705064166,-509.10618358433095,-349.0684797654454,-328.8467530834139,-146.72246093267015,-134.49073487380625,-254.01569718189808,-86.21755373525173,-104.17764836287596,-254.71870779159184,-120.45160917476356,-188.41116610300875,-108.67064872359056,-110.28002820627478,-178.81231315986338,-174.63848168935925,-159.43236005853925,-247.2388045956862,-313.52353875435756,-369.78535274355625,-518.28559813202,-1098.068485644449,-308.1536546732754,-369.1063060728554,-469.3134879151802,-528.9909331198584,-198.9205540429965,-605.3670455269889,-336.4485712786966,-330.932173208154,-399.4543399389792,-483.47183149911007
-47.932307981462145,-198.77879187114576,-87.79317464351882,-727.6950642035371,-221.39938148237937,-233.4307938865257,-599.3890380262363,-458.5664797324655,-95.38948495860653,-398.7696680462718,-263.71496016706226,-358.3634909635225,-358.7552246326528,-73.47285448131528,-294.2056673845449,-373.28182884886075,-899.3384279760293,-429.9817857135847,-334.65706975987234,-509.2673947839489,-349.20283299043365,-328.76631202118534,-146.7528148805769,-134.61858493684574,-254.12829910543363,-86.30360716806494,-104.30304824295206,-254.86631918724888,-120.31949100891238,-188.40362449860805,-109.0114050405427,-106.20314137742426,-178.8020609687215,-174.82949808027416,-159.5403847925045,-247.26826996447062,-313.4724639338872,-369.66765794340125,-518.1561576660202,-1098.1544527030046,-308.1309021865573,-369.1128134531476,-469.23465397429055,-529.140479855991,-198.9306955295811,-605.1096212504568,-336.32884386319176,-331.01054674591563,-399.5585596015419,-483.50999666553423
-45.92057013388239,-198.31937112337255,-87.67311247480143,-727.6643524384067,-221.20518558614842,-233.3693458910058,-599.485524957327,-458.57326400592046,-95.33393504318855,-398.82680803371676,-263.7013423953233,-358.24405211826064,-358.75968991213205,-73.43788877100764,-293.9407622978782,-373.40496414811014,-899.2811914358974,-429.99665886152513,-334.6799293227594,-509.4208366324399,-349.3344471763875,-328.6641856291552,-146.74777746527383,-134.702404809568,-254.11769512609757,-86.35801596148214,-104.3660653576305,-254.77708509821164,-120.24279193517212,-188.46648623502855,-109.36180765294584,-101.66719879567775,-178.76420464658324,-174.91144762091997,-159.57304243145745,-247.4003221872339,-313.4555259580868,-369.50047513107927,-517.996934913024,-1098.3382671006204,-308.22627828674666,-369.1084566241964,-469.14692806477285,-529.210606026014,-198.9084550570967,-604.8666731386471,-336.15081982924966,-331.12759470608427,-399.58192725543074,-483.52021100964157
-43.908832286302186,-197.90117636507134,-87.57057277830948,-727.693929665091,-220.94689227062048,-233.17039261327199,-599.5041276959864,-458.51386952367903,-95.36423120216664,-398.7507688159955,-263.7478847939952,-358.13114442664016,-358.6809393285825,-73.3731793859161,-293.6240513769947,-373.5473739585639,-899.1490714882391,-429.93394071011056,-334.62132392218126,-509.5292651427853,-349.4198109082747,-328.59343845409336,-146.72649932878392,-134.6827266647203,-254.024975469178,-86.3182793201413,-104.33455429126214,-254.4817695370915,-120.21072620610848,-188.5991957355331,-109.64674452542663,-98.07043871417572,-178.69260041266608,-174.8756762527212,-159.51852604024478,-247.53475966988344,-313.44707275234094,-369.34664253409954,-517.8514522034618,-1098.5540102246675,-308.3860735078109,-369.08349739102067,-469.074646391009,-529.1426872464948,-198.82021159313254,-604.7193606247043,-335.9441041622322,-331.21865570963337,-399.46550815362906,-483.5176479336775
-41.89709443872243,-197.59754205622312,-87.53446779144667,-727.7693666441791,-220.70091617334361,-232.94333179848473,-599.4320904535307,-458.4046604348393,-95.51564491141833,-398.48832152316146,-263.8709077119968,-358.05816977310644,-358.5720829719442,-73.25348368774537,-293.3803844933249,-373.6659827497147,-898.980960758565,-429.808237282416,-334.49695004580985,-509.54924385905565,-349.4347234473981,-328.60493413378066,-146.73604467295257,-134.55303242544508,-253.94624644439898,-86.17593322839078,-104.24888194102542,-254.14323675018568,-120.20698759277363,-188.75458937329878,-109.80927469250106,-96.90835800146402,-178.6119509524465,-174.76625168407134,-159.4077737122068,-247.62172208317975,-313.46435425829276,-369.2786759049394,-517.8061071009511,-1098.7096170729822,-308.52912842538353,-369.0540485358526,-469.017784781029,-528.9709062952434,-198.66649317722548,-604.7351453595081,-335.77993056273647,-331.25815196502117,-399.19177323486133,-483.5295662961944
-39.88535659114268,-197.46857093975754,-87.60979786497532,-727.8690267533008,-220.5447532381711,-232.78706317523458,-599.3029861935582,-458.2748875187457,-95.78446450030305,-398.0786733042741,-264.0569295380045,-358.0691932716019,-358.49711798783727,-73.09952128695882,-293.3064621903907,-373.71583947944976,-898.8186704013195,-429.6475964703696,-334.3391821754107,-509.479026610003,-349.36911788366183,-328.71592140532414,-146.80827585839893,-134.3621745204272,-253.94628505407445,-85.97539390970202,-104.16397848343318,-253.91543511192316,-120.21888332370874,-188.87156523181616,-109.82904127211266,-98.62417207014389,-178.5404780310419,-174.636562612414,-159.28965622384985,-247.6777884748168,-313.5311173223293,-369.3175654451977,-517.9118790662826,-1098.7344425191682,-308.60698950612823,-369.0165834053036,-468.9810943255426,-528.7983377843772,-198.48409480145517,-604.9086784854077,-335.7148776296576,-331.2541606870305,-398.8161212141837,-483.5639795198424
-37.87361874356293,-197.55289033604643,-87.82189579446921,-727.9698335161135,-220.53211730052698,-232.7577902764962,-599.1845107674802,-458.1585344830526,-96.12460894386577,-397.6340930581737,-264.26896243167613,-358.1971171268264,-358.51263287489303,-72.96201043218063,-293.44632292237054,-373.67421613149804,-898.7067928579373,-429.49203022420915,-334.1904064464525,-509.35529443175784,-349.2364490953118,-328.91077999385936,-146.95149869615454,-134.19271582998778,-254.0365169659208,-85.7920715414846,-104.12426556290954,-253.8885766362659,-120.23919651729429,-188.9045816546245,-109.72331444636727,-102.60333879667958,-178.49284522035322,-174.5320775412183,-159.21542570168367,-247.75904915915083,-313.6575050333153,-369.43325110415753,-518.1721874870198,-1098.6051120408208,-308.6231761332173,-368.95126681777293,-468.9812035666129,-528.7492892380363,-198.33846503064476,-605.1734410931211,-335.7725738352361,-331.22878769739094,-398.4488542173149,-483.61195600270906
-35.86188089598318,-197.85281764205192,-88.15584980791796,-728.0615452061536,-220.65921764756652,-232.83482031983758,-599.1572881308314,-458.0888428978037,-96.44800515338103,-397.30837295133483,-264.4585736536785,-358.42703224096476,-358.6465583558134,-72.89563238209419,-293.7601261715924,-373.58374351938517,-898.6982988804626,-429.3919883907448,-334.09576748658174,-509.23947682696115,-349.09531512724686,-329.1447319637366,-147.14376518543935,-134.12780099250918,-254.15327370745737,-85.70045403533186,-104.13589382914776,-254.0245761905718,-120.26766774179595,-188.86817025335196,-109.55086781967276,-107.31155348567631,-178.49510748401693,-174.47148884281103,-159.2188182688386,-247.91724527820855,-313.8147295739929,-369.5544339164876,-518.5347893791968,-1098.3854659263634,-308.65744644803664,-368.8401918850105,-469.05089576010187,-528.8957007144562,-198.31349780941116,-605.4290650929012,-335.92281449678916,-331.18981423046,-398.22313199133794,-483.6578729674448
