0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-37.87361874356293,-88.43459386096882,-122.58946546423968,-161.2914978204281,-85.72521370433032,-195.29351838729508,-227.31961635546608,-222.85596499152416,-327.0581520324918,-191.22858070184878,-220.62164038881656,-263.57315881410574,-449.994086198068,-452.98174886340246,-446.8976235699629,-254.5350459149007,-207.9023910624421,-377.0349706271634,-374.1293894313698,-221.6165145173725,-172.37904009242968,-297.6246481329083,-765.7998627366538,-596.4057536948803,-455.537695705235,-336.3109265356982,-617.0245436515354,-346.71722281818495,-785.7224539625319,-362.06351787615733,-416.8657924000409,-123.1486065195891,-307.5566877903045,-90.96567446430242,-396.2322727733854,-151.85806826126904,-477.05232052372236,-448.4139743873267,-351.9888944948896,-476.00525768110754,-301.2710742800497,-252.34172898929998,-403.50011026253014,-874.4663253186806,-698.2033239186205,-748.5481399564303,-577.0959644373445,-647.4635226628277,-389.55500798168356,-267.2859491589512
-35.86188089598318,-88.12558459222579,-122.05921955758629,-161.4536937135661,-84.6641572205036,-195.65615128063016,-226.36159297394195,-223.89095215985594,-326.8867555165871,-190.53032494700517,-220.36204201209802,-265.38093571540765,-448.5249583001895,-451.449689591272,-446.8189488683514,-253.24186223860127,-206.48336056239174,-376.4210012566581,-375.7481798555172,-220.39316445390543,-171.17520434851136,-298.6780912015498,-765.8920921333251,-596.396054451101,-455.68862087306235,-336.79328059404634,-617.6298135616682,-347.30057198265,-785.8708942938064,-360.2790332284954,-417.50655243837184,-122.69020437130122,-307.37695195716765,-91.49999651600912,-396.78999206215286,-151.88816766455048,-477.26434153261016,-447.1402956661524,-351.67727001601816,-475.0623754479231,-301.9560801402219,-252.10917728184785,-401.9392812717851,-875.8539488630921,-697.7718709806032,-747.9164253829206,-576.9363606562297,-647.9439939965624,-388.2460735782547,-266.96306137501404
-33.850143048403424,-88.34854272601626,-121.36276218093451,-160.9212937615589,-84.34688152713217,-196.61586800936112,-226.2613960446646,-223.45462756047013,-326.22824520085356,-191.02060722851172,-221.91748460671155,-265.42173739989425,-446.8260107487882,-451.5069166245817,-447.32729527198745,-253.00187124843688,-206.30897732522146,-376.0039604863155,-378.13592898112756,-220.18945251656226,-170.9388697203185,-298.730894518292,-765.8963069080198,-596.6334974775928,-457.2158367845064,-336.7580487885168,-618.2949229736962,-348.39461629125,-785.7932636309895,-360.374492584589,-416.6684110903512,-123.48138838982703,-306.9217462575506,-92.31141743016242,-396.6517673079259,-153.07492516957709,-477.58426667199683,-447.1909394191073,-351.49787463984404,-475.5107035985095,-302.0445318565226,-253.31456455163348,-400.91854788971233,-877.0571691027128,-697.8894210263402,-746.6339554608053,-575.2976404139005,-647.650324354715,-387.0179214980213,-266.83126238564466
-31.838405200823672,-89.62229880642329,-121.94208518556141,-161.18169863524338,-85.34665285752958,-197.62487573349955,-228.11423011258032,-221.86352315507963,-326.60924407455497,-192.40491401782242,-224.01254212709273,-263.77970951587207,-447.0838690519724,-453.4967497717512,-447.5556367801671,-254.30430825710366,-207.65909699297922,-376.6290373990786,-378.83409709304806,-221.62189378845991,-172.12473441781273,-297.6625750821013,-766.3653694344933,-597.2940480889334,-458.4276304017798,-336.5993996113538,-618.96735245935,-349.51421266115074,-785.3093490663537,-363.09023532500794,-415.5503769263244,-124.62771707472646,-306.6473488130052,-92.11491763616554,-396.14004102976827,-153.65881806354884,-477.4281362272953,-448.9281465716569,-352.3937757900338,-477.003232270709,-302.064040578693,-254.27054724254728,-401.5640173121558,-877.4383772483217,-698.707934730222,-746.5302603920204,-574.8996662837696,-646.9653726226464,-387.34060824885086,-267.4811133574303
-29.826667353243465,-90.33518737750694,-123.23579757621708,-161.9925708323822,-85.3861744083406,-199.4546015620837,-229.50573987810634,-221.39040899372043,-327.60553706909036,-194.28724195018634,-224.35791887153226,-264.29996069864575,-448.083849052088,-454.31055322249847,-447.5435439211439,-254.93997819814697,-208.31269475216243,-377.11655500217773,-378.63922858898263,-222.94194691248197,-173.20266768950393,-297.5789044931088,-768.3289531859972,-598.8248980602108,-457.8089999112484,-337.68420281055813,-619.0661347268771,-350.2078462178687,-785.3433295783598,-364.88684339179986,-417.6683912966815,-125.50079174885097,-306.76695083984896,-91.14166210553468,-397.08776688238004,-152.03118420887827,-478.0042308280726,-449.3899110954955,-353.20970072126124,-475.5242754984424,-304.05816970735185,-252.85960430135572,-403.15839137605303,-878.1300512575995,-698.8897305406148,-747.872787640183,-577.9269816849265,-646.6972552907491,-387.2997903793988,-269.2555902585639
-27.814929505663713,-90.34390340432297,-123.69070566211973,-162.1307999226209,-85.57999695013989,-199.37591287536557,-229.21042798545096,-222.06327399695246,-328.3619925077248,-195.03688660130229,-224.42606138905174,-264.9619475037699,-448.4948498986207,-453.7708133016822,-447.8101234038855,-255.47507551108197,-208.4483977403914,-378.464426059649,-378.2870478711841,-223.2507088131372,-173.2820946023409,-298.32341670908795,-769.63488043537,-599.2256315776996,-458.2482934448457,-338.78049360450956,-619.0859379467274,-349.5114377629775,-786.5236867025837,-364.22946647508445,-419.19804235633507,-125.79330666592817,-307.3630125067545,-92.45680656058879,-397.70863386102604,-151.18396703108144,-479.0328487395911,-449.0084160968463,-353.44812201526946,-475.295943152191,-304.9301594012425,-252.1770915262452,-404.0954097279784,-878.4370057102327,-698.4019052409568,-748.6227901390881,-579.2362260899363,-646.7633045880918,-388.1635018698618,-269.9918825702019
-25.80319165808396,-90.01579709455314,-122.80726812674207,-161.49282678403935,-86.44520868449051,-197.5576357246867,-227.6842389235816,-222.9010140780122,-328.1428789321959,-193.99633988421905,-224.8411112189168,-264.5285277673369,-448.09418395841215,-453.0890917620297,-448.32152642230363,-255.9374389961063,-208.41261541574661,-379.9664397316355,-378.2751825611721,-222.8935172989382,-172.83238756934014,-298.9977287500681,-768.8134171555665,-598.2060326711876,-459.9587360884511,-339.17286198107644,-619.1854640924491,-347.7388687968536,-787.7373189323641,-362.5770488765051,-418.12099360149625,-125.62895988030375,-308.0635060908324,-94.9935696012919,-397.114889539204,-152.5055753788778,-479.3826471604234,-448.5687548566619,-352.9426954936419,-478.28690864295487,-303.47592762781903,-253.5442028760932,-403.8868022294992,-877.9942743336211,-697.7522608670163,-748.2731257633682,-577.2348682859458,-647.0743555461925,-389.7870287045228,-269.0227616607232
-23.79145381050421,-89.65864859535407,-121.91837176425099,-161.52958287526167,-86.33619056961261,-198.50222806351505,-227.16507994340722,-222.81696867888138,-326.8625670355266,-192.43405666642474,-223.82269445836056,-265.03579485462853,-447.94397253196036,-453.53375894748297,-448.3789705486025,-254.862096150897,-207.86870284768423,-378.62756593431345,-378.7271960057852,-223.10303982481184,-173.34731829445664,-298.9534520521936,-767.0225982743576,-598.4239839081218,-458.7786260335458,-339.6667098360595,-618.7786092528175,-346.9814694684635,-786.5114656039489,-363.4211964340285,-417.61813938410603,-125.45895408938732,-308.1092858236913,-92.63759454829587,-397.04970462786224,-153.45173515548237,-478.00737716663485,-447.9012432451778,-351.85823041546035,-480.1547293806307,-302.8326874004477,-253.97168974167283,-403.70177587599846,-877.6900388176286,-697.4054012053227,-748.8003648669253,-577.3042367423453,-647.7931147421801,-389.3126082322128,-268.49364110479144
-21.779715962924456,-89.26495988905924,-122.42351844052342,-161.48272582977324,-84.97636208595867,-199.3885090010442,-230.4458414240913,-222.124444891082,-326.56951583552075,-192.0000897823971,-222.29968927442147,-265.56848521053644,-447.9421466804717,-453.59588960045244,-448.977574374871,-254.07523069267398,-207.78612243112875,-377.87499986755154,-378.79052161901507,-222.8317277944781,-173.28976520219584,-298.80131371893873,-767.160011995778,-599.6544864689268,-457.97439368381663,-338.8931455737862,-618.5105715680183,-348.1580123788079,-785.6277083098664,-363.79923672689046,-417.43931022685894,-124.97994319427038,-307.8530080885375,-90.30747011546653,-397.851131216793,-153.18364931221348,-477.2139736100116,-447.75148813174934,-351.74301127767427,-479.5410736313749,-302.8041538117277,-253.04149480637176,-403.4260223951548,-878.1172945128832,-696.817389012904,-748.6179480384724,-578.1696923337715,-648.1917234888323,-388.19785884770533,-268.57115494450363
-19.767978115344704,-89.08914156318775,-123.8549460980726,-160.82079867502014,-83.80398159005398,-197.81134785263595,-229.90556599498024,-221.6437338395326,-327.5963068297081,-193.06949486807048,-221.8945844558435,-264.9070739354595,-447.8697407324256,-452.83165748035236,-449.7497472746474,-254.48568646159532,-208.44161998108308,-379.1360582000123,-378.2073781786081,-221.55461709395618,-172.36950332800342,-298.9519124243089,-769.028160282576,-600.1808639981274,-459.4089785264898,-336.8309914009599,-618.3537867315623,-349.77999867236946,-786.7460733549383,-361.8057465689921,-416.82948868721127,-124.11839982353564,-307.99072796571363,-91.83952775687447,-398.9220488091446,-152.3579456826077,-478.4843662564828,-448.46361838490424,-353.0058326773743,-477.56069168438813,-302.48414572916266,-251.97320528260008,-403.0163207899007,-878.9033964878894,-696.2666741596803,-747.3105529928079,-577.7020301970358,-647.8615378396026,-388.0401008468432,-268.86418303547845
