0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
927.7605480947482,60.492698795433256,167.9873210441478,79.74998849326823,134.3591947667772,95.646089815011,146.55759741568377,141.24476847457979,372.52707758861766,220.45737426806946,265.7526566338011,266.6100644795578,395.4884282487737,352.8576064774533,356.26279883381915,136.30999587924782,103.63945398145944,133.25291482243108,108.76268120231408,84.71406408594741,110.95706576882907,77.96161150542305,277.796581955848,419.3861836439433,321.6835661314365,435.3700780357596,347.7971373303284,176.7383758436246,216.17216239636127,86.84535919755498,165.58821671866463,160.48582670587078,108.55754239365984,102.06714230302822,123.6871797665674,113.76872316758438
929.7722859423279,61.45296436445327,169.47438355150453,78.3129853057819,137.9097820754627,93.83162312642953,146.55038041797434,137.93777750282564,378.46999323783314,219.33505350385863,262.5050180207514,275.629711615127,402.05242929351255,335.33616680434295,348.56209705968337,134.65136400499844,104.0823123442354,138.2376076759799,108.03706027653573,85.6551893324565,111.37755212240756,84.47783702627768,269.9813257155571,411.5534769092886,330.6320918616811,434.53762399080387,350.43149126059785,186.65517822434174,215.6879548878205,86.41830797046721,159.82827104352032,157.14174255300557,111.66127966278262,100.53632783271314,118.55371624077503,108.27747324594097
931.7840237899077,61.771981632644305,173.29024137417258,77.85924290689827,138.69316376080346,96.0892295093963,149.8805437224229,142.37578286637654,392.50685912483374,223.10874678640783,262.6167153005806,276.9698469966702,407.56843689372175,325.5186946116967,351.0506008792398,135.7607814918398,106.24532982389265,140.33392953834345,109.06065553217434,85.44917785508602,109.21034557906319,87.04641232685078,269.2936460590893,414.20247095630793,322.1246355933427,435.41108171000167,356.34190207455833,195.789161030094,220.38946585221345,85.63566050745428,159.49353793401937,160.71545754870166,112.24544422039688,99.73591144043013,114.58490269601477,106.64004639380111
933.7957616374874,60.24338038984468,173.65054656041212,79.62369919058419,135.78077584555456,98.21182399104607,152.12651167613816,146.7408951231133,397.80276592667445,223.17202590984598,266.9889025376279,274.2027445902201,408.541759667643,337.3271621175635,361.6542649855176,139.08417965029278,108.11518631170482,136.32627769353954,110.29810353243376,85.83972969849441,107.28828442708965,83.84288035521664,276.25824715310915,426.02598426223443,313.1547703113753,440.35658553096636,356.0634887440364,192.63500341070045,222.1892784433403,85.6481158667776,163.2870217640904,164.72576101635795,108.19496035180204,100.79396623661923,117.25988420547638,107.72227674819415
935.8074994850672,60.39766808169031,164.68576460112988,78.99769585804495,133.28199605157215,90.99671608352855,151.48554066633983,140.4228950771477,384.7267370033256,218.65649170003988,267.91046875672805,280.058613924693,404.46380074545834,336.00900773790414,357.25973291922384,138.38453954548373,104.35641483441812,131.14433516339162,110.26441313396754,85.0171451544436,112.68335431873221,82.93071734525337,279.16679851923305,420.67450103513085,330.3469246238176,437.95856521389226,346.63107074946953,185.48333420529622,214.2228633527993,86.72706516843884,156.33447524020733,161.60533824101947,108.62274505742089,100.50063918577142,118.1174799623446,105.03590564506821
937.8192373326469,61.5217477647237,163.49303705594596,77.24700894408804,135.0123728972912,92.5501242184292,145.16938960131594,140.49829726972007,391.81051596389995,223.66377051344918,274.7281898510047,271.6066237188312,397.08886169695603,333.2496833677248,350.28716970052307,135.69743931701046,104.81819076007474,137.5189035685611,106.75163360160836,85.15267430246155,108.9937392745367,82.53562848840676,283.6131613449295,427.84315819000795,329.84446257145436,430.456716784281,358.1305012208768,186.32182689479993,218.75799157262827,83.63308472465526,152.32701828591033,157.76655002177927,107.85799183096255,98.70659762038842,117.50838610840471,108.14818983819161
939.8309751802267,60.2929739613848,168.90281587328738,75.45458423126493,135.89135820320027,98.42822397646538,145.3693462440647,142.93744603078812,395.2693653479893,226.4125610101259,278.29106397681136,270.2259937841151,400.0249867857737,331.69008366114645,349.23562898790186,134.08920395281655,104.035157425421,140.04420502418284,108.75131617543971,84.65157324104257,105.15171905157445,82.29349573613948,282.8257160068067,430.07750806046164,324.33298669041704,435.25285769591187,366.14933101263864,192.71220087865785,227.10979273277857,81.03475077275431,154.5091916980559,157.26286611023144,107.52351936617096,97.13486757103041,117.51268139525227,106.74298426388293
941.8427130278069,58.33439272815327,171.2050067510148,76.46028237716969,134.6127178306444,98.8259308175685,153.35213771508631,140.09834666985242,386.5849555962155,222.73280752095633,277.2469802255209,282.5221669934732,410.9664905703192,333.82978343239574,356.1762493324825,134.16350117916178,99.75526768081183,132.22963671243267,115.07951992760765,84.53558269690761,111.50447025052398,81.4282153976618,277.9961939911867,422.28406634204083,329.77029833534783,450.4172035584449,358.63013619346975,197.71622909810682,226.3016053684926,82.99360962981208,158.14030171925367,160.63658410415468,106.02193360174653,96.6320194489172,117.99325297868657,100.05227258740553
943.8544508753866,61.52050110742573,167.29902630007587,82.12707801513243,136.85364797543164,95.95457165820822,153.49475137654682,136.40372414516128,401.7346331005718,228.11633744422048,284.4423524969016,279.1983288514321,409.512995689353,345.05617702640416,368.0100514045382,134.1555043894736,100.96755684487692,131.34276998235183,111.64581485361614,88.78940226810414,119.95862410539584,78.39295901811269,282.7083006109822,435.4998469001678,330.45037499323576,451.3671460345395,363.97970779933115,199.43294360863334,222.04195857500014,84.96499735524293,158.93683315815593,163.89560554380608,98.823782253147,95.96548135461911,117.01753628491576,104.76611678619278
945.8661887229664,63.754671715034775,167.3359321030983,80.97031550435992,136.39741863364577,98.34943456853487,153.90835442765362,138.21653435160815,409.2038849974297,230.16171255281873,281.06910150167175,281.9319464204586,409.6344913250591,345.8496255360051,371.86544085477635,134.5464477919575,102.08670610768375,132.43305685359675,110.15998660190415,90.2363285552475,116.74716868218896,77.30505994114678,284.6081269005349,446.83725902113054,334.2029847062887,450.697891727023,364.8205372458053,200.99482882707883,225.3987516308549,79.79132988430759,157.54726002548685,154.7320942747046,105.30791955452577,93.7994860812115,116.8890607451347,105.77874086142994
947.8779265705462,61.48398483877035,169.54616896798558,75.82101854849385,134.60597482317795,99.95437681690687,152.6168531075653,143.30389389591053,405.1086970106022,226.95608463466303,272.9804410083459,285.08995307281157,413.1685804798772,343.7300575506987,367.4507918830336,135.92802318897898,99.89780266693155,133.6351231082815,110.19332396591643,87.7974866327094,109.37613679428686,77.17509312408383,285.7361574975166,448.2755144604066,339.9643824121124,450.5485261406012,362.4708739763116,199.85162228310654,227.30301788887635,75.98733127339764,156.08601597263066,148.05331312319592,109.94771741929851,91.78324727704563,117.05880792206781,99.89941555048004
949.8896644181259,58.81974824517321,170.98697373334926,78.15561439370256,136.58284251132275,98.13484440309288,149.88088960530746,147.53239284303996,407.1822850580409,225.62679258140182,277.67658628881105,281.3639492270927,415.17341908247715,355.2881783067796,364.0121314042856,138.00115562941912,97.75378108172896,136.01775899443547,108.76903611751426,87.92349765345818,110.39518196493448,76.80717764375444,291.8351386592916,448.6115509409135,342.94983780611705,450.2518497976233,367.9590989438289,196.38571915145354,223.5056968025849,81.32813759914144,156.7380079288823,158.00023732983345,100.36892756035878,91.54275728619353,115.27492078064822,97.95379283031042
951.9014022657057,63.331913414818914,180.99919293855913,89.24328439693538,141.072085604943,109.22551322040331,162.36373014875352,152.34687146226554,414.7822740674942,227.1589974889806,290.7204125407115,297.867277010814,421.1977297467546,369.92109707042414,367.4327341605982,139.7263877032179,101.59822554105375,136.22095572138608,115.78223339701003,95.92467028646637,113.9870200229882,80.6652004926514,293.56266236378633,450.9491093952282,348.3050444260425,462.36708910784387,373.3867385858115,200.172571195608,235.2475537121871,83.72911462800064,160.18323848804195,164.59743005749195,108.78645523897956,91.2603150252461,112.06724591226843,106.6504622857665
953.9131401132854,63.684867304528936,187.74198453817962,88.70776724352167,145.94989016191087,114.01859091230308,168.4055491572052,149.64227508074694,413.66498158817933,227.60456429307737,292.50622614314443,300.3202150750432,423.1530276716272,363.33689630734926,371.4636261190296,141.4888275469903,107.32861548612094,136.29601470088662,113.96870578624095,97.03893606832233,114.77471300880595,83.06219342572498,300.86594659484535,451.9880312254823,351.69440647742965,468.6105861927843,375.20139452690444,197.80527905435636,236.1666072769995,78.94128603415945,160.68003154819274,164.724097763283,109.23995992621025,90.58097750432707,113.27213483035639,106.62578588628942
955.9248779608652,60.18235433252205,185.44370584295126,82.49716786037472,149.18346003032795,106.71274639363716,161.50850932275964,145.01966514535312,410.9563931814676,230.5292080394373,286.8753986899838,285.61154327168975,420.3974908871893,351.8762066607156,374.07579513865613,140.1388646511517,107.58230323195708,135.95545738120197,106.60470604316714,90.9507110006024,113.55251183428125,81.12090671534155,304.8309020685588,453.26639600267356,352.2969075965335,463.71125787194313,376.91106536057765,193.421033350669,230.7165404232001,74.7324255838365,158.81888490987438,160.9683192838545,99.48247233484148,90.45468732898327,116.41650203246049,101.1208037670134
957.9366158084454,63.705357976682954,181.67638133222826,89.28340605744565,148.70913798943863,102.14105765274296,158.07537410749973,149.45366196740545,422.56181559015073,240.711418945535,289.8024220762872,286.13427082285006,420.36453701371653,365.53116936361823,377.0269692254182,134.24054496912547,101.03051798102457,132.98748811264818,110.82329270941922,90.31216114275645,113.82841672068089,77.98042625830881,292.622165557715,457.2262886127347,352.6536708542088,460.6824651505442,379.2780633143796,201.64522065760207,243.05940563876618,78.02319361229507,158.57388583063602,156.69384089616258,103.32133551837912,90.37921836784218,114.61421984786993,106.74780603752058
959.9483536560251,68.20191498503736,182.96115780000247,84.57466102908347,143.2002971632865,103.25827688044774,161.70492053715546,148.55461790876942,428.0894006047245,246.03420361537573,284.5067163295933,295.1720127713191,421.2669300080094,367.42643077458536,373.79542453507423,134.4005899801981,99.19194114046397,130.86128197112163,109.2864308026252,90.23209148967193,113.46978897238844,76.00302800424747,297.31524047988853,454.73806442918874,347.79061180000303,460.4178205517151,368.8938215806712,204.6916584250842,238.43241129126136,75.39410184744422,153.87618089561985,158.9278334382115,104.25229124208958,86.29710391605128,112.99046945405904,103.00773963277916
961.9600915036049,67.00743723890258,181.50937578080936,77.69086316297744,140.53390074302823,103.46076480555055,163.14359241228053,144.39853702320246,422.9178839447336,245.84342372321834,277.652459122102,297.5921654119958,423.30800938059906,355.1846336414838,372.4861885230037,135.84225693586652,99.99406342840938,133.8676850986067,107.6121972433071,89.62193806400586,112.0171813807503,73.99515712073546,302.0272161591918,455.46734502364205,341.0502228768728,457.51260667785857,366.26207488341964,205.1355691888367,230.00115327972122,71.24155783708952,151.52079346156978,162.23862154906797,102.29945912595358,87.53235694423776,110.81857466403189,100.83236467249986
963.9718293511846,63.56590056882132,178.4871963645492,79.54590573821324,144.9364293728794,102.98355443985417,159.0172023373498,146.06318128194548,415.71085584027827,240.7566273185043,281.61138371339075,293.28411934794383,427.04453796938304,351.8040053728227,377.63349369243645,136.5233042913381,99.00556251263531,139.15871317265714,110.71275067479644,89.86305065653956,110.4854040111588,72.01687075019392,293.22931914637115,459.75025126018255,340.29682153583815,456.16111673817835,376.8042920009764,204.75487631103158,233.00872022667596,72.14557988604638,155.53172086963752,159.79913076101897,103.68746076812928,94.76359559610331,108.42688295055771,106.85035775843404
965.9835671987644,66.40758781699404,187.12937725851884,80.87272082558329,149.52689286286704,109.01800935116624,158.01024651464712,153.9466852531103,415.96389436557297,231.17241847579774,294.25207499511845,296.5314949009777,431.2844494124103,370.39651177189495,381.4894292080692,143.0443203969258,98.18352284802586,138.28948666005593,108.9642400192997,90.70725227112266,110.44714334565683,72.63652345568536,290.19539118361905,454.7575647435712,348.46727171519376,467.0324345095746,374.9388940728994,195.65347172828012,234.45977751995335,74.45549142288853,158.67411518693964,153.7507915090982,106.06923043523854,94.43440056903816,109.90645827818454,105.32708327057406
967.9953050463441,62.436372024370726,191.94232135372582,83.89328586230658,146.17238383661802,107.11675175793759,160.85315640859602,153.01698552311868,422.61449375785844,239.54590384232552,300.7376375072781,300.26710807028115,434.5734282760971,376.55590779615096,384.27676117004813,142.90067338532523,98.13061124085283,135.62056758828663,107.53859205166948,89.97138511476754,114.01083767982819,74.0136517765195,286.9545768368547,465.9627604495797,352.57561595588544,471.92627088579695,373.82818890984055,194.6544517896046,238.7932431861672,75.22934190015557,158.86460524604126,154.5289166943569,101.14421166264646,92.49587561590968,110.80316588069053,103.71439747963723
970.0070428939239,59.37385025958767,185.91551634565764,86.4510576586484,143.88600173745291,103.37479979469488,164.63532269161774,149.4181835121673,422.572031783877,250.8032752601364,298.5245624084782,301.68607997009025,432.2622090349097,372.0163944038558,383.47309050668423,139.06933218991801,98.28626542342144,138.66360455691847,106.46911047787152,88.16332560926452,117.1694944753493,73.93332160189492,291.384276195836,474.265880322833,353.5100296380955,471.3343763798916,380.0031935798048,197.4733332789067,241.68071903548184,73.6725651832461,157.33392948079276,159.80672048212625,96.49785728798355,89.30932818864173,110.74015896113129,103.9433519879134
972.0187807415041,65.49863202858103,178.0029800000889,84.76483224905387,148.96062295935238,107.53965936913288,167.40117822666178,153.08088136885885,416.5096099041775,246.37849401803385,296.61407704097195,303.3697897542851,425.3496128758628,376.23084674432585,380.2844885246423,139.13128125469802,97.97029161436629,143.53373681223005,106.18691347690441,87.57535958575761,115.86595392511877,71.82884676058977,307.23304252504,462.73300830792965,356.61615295460047,476.96456591449834,386.32182604978686,197.93928899734013,238.41427141350573,71.88405958766654,156.4889990418095,161.14459493960328,99.24403614459027,86.02497152003723,113.535615629701,102.813120240717
974.0305185890838,64.55640989193105,181.97950786507388,81.70414432018326,147.19759000220384,108.32083687473444,169.87521862715667,154.36737964463418,430.0557397408717,246.99987778847526,302.4059968849989,305.42948580404675,426.03773411256003,384.0155641935658,385.57556749223085,136.9848645447769,97.96165403470485,133.97439118928145,113.37588850162157,89.73333954498592,113.27642377558995,69.80574152618715,312.03153035949634,469.0962483990008,357.1293331460041,487.55403254488533,385.21460738072443,210.62007615289315,236.89141018753122,73.19352314726017,157.72868938332786,157.78129207865487,98.44858096974347,92.04935647368023,120.44812657112418,101.10651622394168
976.0422564366636,63.84085932537774,185.84128682456938,84.34176823593563,146.2112326310363,107.07219300255481,168.68338294296262,156.03519607010736,438.2488822094481,251.45629706843138,302.4074435317312,304.08368198844295,434.3873872418091,386.5592233255247,397.3330141682119,134.8846288375559,102.52443491253281,131.2374131592795,111.91287360668916,94.61101664503519,112.76906414027715,72.63378660129383,306.82635749484587,472.97581553706317,362.43066056176815,488.45720590683095,391.6319910787655,213.5023990539952,234.27210038229285,72.60133364406788,158.46514318686621,155.70785466325933,97.08315428557341,91.37933721417674,119.5096116348888,98.75859407901197
978.0539942842433,67.75279821032187,183.901041052297,91.09387697542051,149.47726021994737,106.073701919516,164.56998305381993,156.03864624248268,435.6820200161345,252.18764215586532,296.11944846147776,304.40418399969184,443.3980173237528,382.1153016947857,401.9241494504115,136.03705431341584,105.04066593426262,136.0115432152763,105.73216883888752,97.00148166823494,114.1541101342334,77.15636013596253,303.5051678051348,467.6612928788051,370.3803531117828,485.32603844369925,400.4326199523273,204.81360213586035,232.59931319382778,70.25564168248995,157.8286469440799,153.65108896569143,100.59313084759837,84.32867565488951,112.99778533290961,96.90608500218997
980.0657321318231,70.4365094807505,183.42240393014023,93.23248184331474,151.35500183855373,104.86457360027649,163.66689146465632,150.55770161647223,439.20981895510965,248.42713382659855,295.80324857375945,311.89445217208646,445.8209147598673,380.18710886481426,392.58483999840195,139.02763161615343,98.81303162118613,132.75705386331347,110.19618852921451,94.12006135982935,113.67057466850966,76.59183861046814,307.45397350567526,471.38688528182456,370.48779366920587,492.3296896622454,396.06501002089044,203.39870830074736,237.10512935509007,69.94132721414003,156.93107236795953,149.57432917196655,106.57002634045364,85.34516331520346,112.67812880643464,97.30664118248181
982.0774699794028,67.78447454636046,189.08734491535512,87.9544217375,150.6545998141013,104.91175129442028,170.77366776446445,150.2182539759305,441.5026299122235,248.83775426794801,300.927705498888,313.87813392977375,441.7890374504268,395.25545453673476,390.85745790678436,138.044173772311,99.51005120739715,135.70649176950704,110.64843664460749,96.82883989505845,107.9984274499292,74.26538549255434,306.3960839958537,484.9577161465633,363.49804309337094,495.072918791327,395.6982707759009,206.82550273388966,242.0306905954386,68.32741827515194,155.87918081939947,155.790517644747,102.70325488930118,88.98230499359622,113.55423401246664,99.7108249372629
984.0892078269826,67.47757237562719,194.8124104002516,86.71865893608344,149.94983851866397,107.71626820659664,174.38551898760903,153.74692678265862,447.7377759599471,248.22973080875448,304.26505700550587,313.13021239113976,447.27167913955236,399.7626589583102,396.883619037417,139.60743415167707,101.94999954543307,140.5204340544957,106.39364480617091,100.99279235826218,106.18897191752582,74.69062332380292,305.65515149816576,488.83878645052323,361.2140635884586,499.0368808987263,408.1347239893787,212.23270245645574,243.5599955923957,69.93784539640063,159.28698812441837,160.0479434995584,97.79791421704641,87.48469774169607,111.33730128698313,103.44284239066468
986.1009456745628,69.46488974438881,195.0653426155618,92.13653428306701,149.73340155623268,110.69597949601427,171.66162047596373,156.71851651968535,455.38057576676084,251.92816087204798,303.7813756312854,313.7665593218513,459.6535853038755,393.4784648927192,404.53208716778096,143.83458056706212,100.38499216465738,139.44811930501984,105.0666667610128,99.46457523372719,112.07065191929813,75.83240508267959,313.30083722750214,487.4271454465137,364.90545654151856,506.0873290379868,414.91889302886386,217.24087702004562,244.53031929069905,73.93775955265009,162.49483695527283,156.76113491128575,98.96285396463172,84.15730317231366,108.30043137270128,103.46001269392794
988.1126835221426,65.1445781804338,191.51165373250583,92.98714798461403,149.29842384791922,109.56038171527302,172.8929413790284,158.82890707547503,452.8501090753464,269.36724841331863,306.19003228722323,315.87312035239506,458.86482572212884,409.6789050445865,412.6804343604149,141.76689803107377,100.33304214198861,134.1324901771636,110.35201615310586,95.14192965623862,116.4635140457594,72.54509632121218,326.801986578474,502.4154096321598,365.34528145664814,506.40332173669475,396.01091688450634,220.11916937463465,249.9038452505638,71.88142256559482,156.19087715401142,157.76676964386195,100.12524573570427,88.24535159925753,109.41571434730946,96.7403270832828
990.1244213697223,66.39665279719084,188.82498657783833,90.70654835004702,155.8770827665549,109.35032420419002,170.75338852796293,160.44950108857518,455.7793958668061,261.9365117939117,316.9496755985526,329.84650688308807,463.20837314538323,413.61405983539765,416.290814117222,141.3817410742828,103.32066280641806,129.57365112959093,113.79626422054028,102.65815888692406,111.2370579007012,73.30684739053169,334.06791275026075,494.9857271219157,374.2660032433851,507.74560243131333,401.6748467861428,223.81450461673543,252.86310547898722,67.08010500751689,157.87678400779993,159.1561628503175,98.63775394043952,88.09776333652313,109.39916625801584,100.53852430157426
992.1361592173021,68.37172275011565,189.10391466192573,88.46247379373865,160.89964079616743,110.86908958060147,170.65079285432722,158.92379254861032,463.70073140433334,251.23282640958016,326.8438379178031,333.25510883836284,466.49591049644044,403.8553500139679,413.81767158469296,140.9460981060175,105.56224975946391,131.1991229528075,112.17737846682851,107.70173992485805,105.95945495128184,76.77031958982997,325.13549976143855,492.53482673420996,383.8516419335813,510.8853934293706,414.85511969520053,225.24594459221083,253.80179527338416,64.80347066810133,164.02933126097042,157.47734604848537,95.13107423670418,84.38404812377676,109.06366689112795,101.74307735474625
994.1478970648818,65.36788726518809,191.74397750775665,88.37312023073136,156.74717074544614,111.83028482920027,176.43455705258972,155.84013910084818,464.2161158407879,262.7680123408403,324.2914749120907,317.1670220198295,460.67462588901003,398.69800496593257,409.77927774359307,138.1517986421548,104.10783359513145,136.6199926413729,108.66382215230126,99.23157161920507,106.99585466535042,76.30948736666863,310.131283158374,513.1436119529956,385.660811085759,512.4441267969763,408.9828460917999,221.9672395325943,255.436590503054,65.66376026466125,162.73815692380853,155.19276147042842,92.94442211474669,83.10194155077866,110.36826253099125,93.36832070621345
996.1596349124616,67.57445954825457,195.26372213441354,90.76381812558262,153.3797130945756,112.19474183772465,177.9172169563126,159.69966571535605,454.3650850510069,267.8743578990792,313.56306433389864,317.4758426596648,461.8804088306885,402.10026996479564,411.9334206365532,139.2509093464434,101.68848659113925,135.42405611576456,108.07073898862642,96.5187368358822,104.78110498446141,71.84400310114158,316.31263870923584,504.993094400678,389.9338666908519,513.5884887147809,412.4536286822363,218.3385549667747,256.07586067549244,65.38408913693802,155.5760881830636,157.3409294529865,96.09535626814306,83.28420817366035,109.96941353502751,100.18038794681503
998.1713727600413,72.26883231604636,199.68555992684514,90.98442496037178,157.69482489125235,116.53075287406756,182.50621345529473,166.70399339509024,461.02968896215083,267.0193249815482,322.6620710887337,327.1104578192295,468.53672892359407,418.14131123893753,418.5249538052,136.8386992122349,101.88554620383049,134.94927400783197,110.4606009359473,98.6297494054337,112.61103340784754,74.37505627539457,324.8371432340387,502.6120270740409,392.70602553207937,518.5768246271367,417.80303872267035,215.1990686065506,258.9583299986681,67.34963218487137,149.60798466008336,156.71118481985462,102.44155644330112,86.35196952893106,107.97800176744377,100.69203991594983
1000.1831106076215,71.75449552176947,201.22928059423126,90.06544270337079,162.7686849819718,119.35409538891047,184.1211367473954,167.79930518425417,469.7348132838291,269.02077920703346,333.53708778546655,330.41846182474546,479.29279962756124,426.6716631790697,424.8730434122877,135.21080499197032,102.99668640546278,138.08498408577657,112.10899411012001,100.14514781684254,118.38459149387342,77.9981651961887,326.8608904121426,516.0442742939146,389.5339059281605,526.8878856540945,416.6354599521872,215.92535008769892,262.7889114568848,68.29756760194742,149.87400702105575,156.14190481785516,103.39059853278988,87.69886398737194,105.30259188990698,91.76316695644465
1002.1948484552013,65.57159810849967,198.30536953822937,91.9785378935647,160.15397185430393,115.65151459604502,177.14249475340725,161.69020262833408,462.0595241995757,274.42525515558475,321.07390699765585,323.6120561107584,487.761319366233,412.38290473589495,426.49879072365,141.27184359461393,103.02156287268949,139.98606863872556,110.77271597065311,100.0217844722742,107.98376898010955,73.18718326182848,328.06769593387696,524.2187031338028,384.30075687516063,532.5834298869728,412.3987837821031,222.4445108691769,262.5615934508905,64.7210877888586,155.48745873989748,159.88281433085194,96.35481930213021,83.50233801108794,104.2517059423318,90.09549718866207
1004.206586302781,66.41266380835168,198.69117617401727,95.26328610335838,157.98061623820757,117.3795494793523,182.23976188711015,162.4483659151809,479.80805214117635,272.0093378790196,322.7348213388791,318.7956784919436,474.89250901467676,406.4304282999049,421.8756986336406,143.92166306327326,106.22614901303027,137.89548623570195,110.25971256242724,101.8252736413888,109.73984189876867,72.82562877484598,327.47190303535666,525.4324404426206,388.06158075659005,530.6023212715933,414.044391580292,228.14051303458828,258.1417526750552,65.00560842686922,159.52369741616675,156.05700469694173,95.74319980312343,81.79472294789429,108.35590158328097,97.35157859171463
1006.2183241503608,68.39982751516251,197.77242586854075,98.90638184847036,159.9629364980666,121.20837592602558,186.49483607292387,165.46797411672867,487.6879057706874,267.79152016206945,323.67648365135835,325.0955755078687,466.33617933034117,416.0717809932366,423.4181774956636,147.23692224592622,105.59089364646186,140.66393619706918,109.16759840881443,103.69746536526635,113.49550623847888,73.31570085578151,336.9359896822428,516.3283129709381,392.50355126025585,533.2332989334169,423.2362051438732,229.94791654030064,264.14779648298156,63.893644061100055,160.14583919003576,152.5410537077138,97.9333532004072,84.03853506013535,108.22033111046058,99.4955391471142
1008.2300619979405,69.06952640789928,198.93901138468286,101.35206227988344,163.72247562833758,121.69510584553142,186.502990016548,165.5205114473457,481.91526531492354,269.9036835675507,319.31758119656854,330.5412097117631,475.6892731234969,422.3478911622164,431.2928497242769,146.482172944913,101.95886503450575,144.46262413991812,107.74951296245403,103.9791537867288,113.27337730262163,71.91459190202615,344.2222597141224,511.29333512566564,395.0699996793694,541.4212915523385,427.9401149753853,231.82519380936068,274.61964859648305,62.45037347275735,157.80583762258414,153.27510209886418,96.71248065153537,84.35652654433689,105.6898330472792,94.41218469654925
1010.2417998455203,72.6151229278106,208.35112684723077,100.15800558993573,165.21418800775575,120.16741204698843,193.21890287625757,165.23946942599883,496.5893625202323,277.7358297995873,327.4103890518843,321.0646695726938,486.44473656710255,412.0321095427649,433.4384774464254,135.24135591345237,102.43384157109517,139.3627282345057,108.72416301855772,104.04581069809763,117.33465693849337,72.40123777318952,330.2397619156393,526.3657127098822,399.56599874031264,546.0585702855499,419.5203586631802,236.61766364663296,270.4719056788472,66.44356928474735,154.46511242648592,153.84197323911405,92.8907375558012,79.18000316852532,110.56057803240819,94.21784249632312
1012.2535376931,71.57318544255929,206.51738388352166,94.55900192714996,165.5339353290842,122.33401981956007,192.55364296873051,167.82968623925967,495.79811819019443,282.0845507635914,334.4367547625693,325.6683588727692,486.51299925957875,422.2837475159662,433.1628011553355,140.64412865714328,98.25619191718047,143.05006773478922,110.51448669648079,105.74576529880244,115.84571488111271,73.22688409594929,333.1813989572612,532.4417225387853,393.1421951975685,557.5443488006931,424.1558691895988,232.65721099811861,267.8473627425675,63.034775468933915,155.2689447052293,160.23568241991194,91.43854410374864,80.77053645473075,110.71661385043775,100.0285169200952
1014.2652755406798,70.84812428084369,204.43762218026336,94.81906979700675,163.91059311395472,124.54147294579083,187.98568303594612,173.41641533338264,491.71234814077826,281.4928760516246,338.6008553983975,335.6934994111225,488.3157619202066,440.21070902998764,433.582008915311,146.78587162259834,96.97430191025276,146.5056056071734,111.84302872395565,104.60875025880839,115.88041020806133,73.92282708262141,342.54451458816936,535.52186512441,394.6544765095965,559.8858104360303,435.0855303428026,233.45263274089376,270.56493776990555,60.076966305534015,158.3583303092195,167.71969625034455,93.69443040423708,83.45511573926875,108.83112551915356,98.23254000303406
1016.27701338826,73.69406477688797,210.94943612792142,101.37864369635416,162.6845592713476,124.75919518345144,189.6934462550369,178.86483511392737,499.3459165783992,282.2950848282336,343.3729034968768,338.9572102998985,499.3932417175583,446.4345087961526,435.38594341392036,141.64645341290694,102.44625731773813,142.40081195571418,113.98682833498343,102.19620064149267,119.89722606555037,73.63388301018377,344.8832956591834,542.6369650484085,409.1911053432964,555.51766056589,437.6876044861866,242.39382341578923,274.46713875995846,64.15455258117784,160.99862873917013,167.73065134486714,96.21391848019235,81.29858428941432,108.93122168981871,90.74251963627643
1018.2887512358398,74.00896847799103,213.59926004533688,101.05262466895624,167.3136643241232,127.2147860037721,198.4115393686658,180.90841267380856,503.05029544171134,289.42720877717176,347.44787348688,345.7709790495314,508.63812379842744,449.1738348321719,440.089867586935,144.36482600595394,104.02168366388314,142.4176677100466,118.49605665858056,107.43825547852606,116.7445095010327,71.5237318638139,353.95358392960475,541.4974748999289,411.75460591793865,574.1403576724794,437.3279096378714,240.35388266161985,277.5944086064791,66.49583382824865,162.7741889676645,160.99098937582943,94.67900557701282,81.18666311507502,107.3960484911965,97.53546503679355
1020.3004890834195,74.23680019533782,217.1652009722478,102.77269469620731,173.31323619395445,127.25531875923875,203.07681785834674,183.30677162128725,508.7286665320925,290.0421616698634,349.67342098450257,354.56724947073315,516.7864697308565,445.6487450062427,454.58171182844507,149.8308826989027,102.50942109441168,142.85153687214583,118.97298450845015,112.11987363858339,115.84195476692169,72.90104158039776,354.909412745435,547.6389281486753,416.380922471908,586.578163279933,451.07154093214405,240.49390840183716,278.91492481821217,66.91493270782857,158.43410102034264,166.50578677520352,93.58672692097817,86.53967238406365,111.00621506614901,101.058704469714
1022.3122269309993,72.5437611620834,219.2475618499392,104.80455395855255,178.17985843168017,126.08160833245813,199.55828437025028,185.96568178367892,513.8158356973128,292.0696361727965,352.2994423274057,357.81005427621506,517.3017007591002,442.6612540438447,464.34754052549954,149.73884809401414,101.36110329463578,142.57985088431883,115.05285950766033,109.14578759331694,117.5118390528055,74.84437482933733,346.9911473983733,560.3512603139566,425.5881361454336,583.4874262051362,458.1396468609383,243.97225874869198,280.21190195446815,66.5758591923979,153.0234286710627,171.38431422187503,95.28151198932247,89.06235964833733,118.30046014805323,96.58972264945358
